x	 prey 	 predator
43.1211	7.27788	10.4891
43.126	7.16697	10.5058
43.131	7.05746	10.5221
43.136	6.9493	10.5378
43.1409	6.84248	10.5529
43.1459	6.73695	10.5676
43.1509	6.63269	10.5817
43.1559	6.52967	10.5954
43.1609	6.42786	10.6085
43.1659	6.32723	10.6212
43.1709	6.22776	10.6333
43.176	6.12942	10.645
43.181	6.03219	10.6562
43.1861	5.93606	10.667
43.1912	5.84099	10.6772
43.1963	5.74697	10.687
43.2015	5.65398	10.6964
43.2066	5.56199	10.7053
43.2118	5.471	10.7137
43.217	5.38099	10.7216
43.2222	5.29194	10.7291
43.2275	5.20383	10.7362
43.2328	5.11665	10.7427
43.2381	5.03038	10.7489
43.2434	4.94502	10.7546
43.2488	4.86054	10.7598
43.2542	4.77694	10.7645
43.2597	4.6942	10.7689
43.2652	4.61232	10.7727
43.2707	4.53127	10.7761
43.2763	4.45105	10.7791
43.2819	4.37166	10.7815
43.2875	4.29307	10.7836
43.2932	4.21529	10.7851
43.2989	4.13829	10.7862
43.3047	4.06208	10.7868
43.3105	3.98664	10.787
43.3164	3.91197	10.7867
43.3224	3.83806	10.7859
43.3283	3.7649	10.7846
43.3344	3.69249	10.7828
43.3405	3.62081	10.7805
43.3467	3.54987	10.7778
43.3529	3.47965	10.7745
43.3592	3.41015	10.7708
43.3655	3.34136	10.7665
43.3719	3.27329	10.7617
43.3784	3.20592	10.7564
43.385	3.13925	10.7505
43.3916	3.07327	10.7442
43.3984	3.00798	10.7372
43.4052	2.94339	10.7298
43.412	2.87947	10.7217
43.419	2.81623	10.7131
43.4261	2.75367	10.7039
43.4332	2.69179	10.6942
43.4405	2.63057	10.6838
43.4478	2.57002	10.6728
43.4552	2.51013	10.6612
43.4628	2.45091	10.649
43.4705	2.39235	10.6361
43.4782	2.33445	10.6226
43.4861	2.2772	10.6084
43.4941	2.22061	10.5935
43.5023	2.16467	10.5779
43.5106	2.10938	10.5616
43.519	2.05475	10.5446
43.5275	2.00077	10.5268
43.5362	1.94744	10.5083
43.5451	1.89476	10.489
43.5541	1.84272	10.4689
43.5632	1.79134	10.4479
43.5726	1.74061	10.4261
43.5821	1.69052	10.4035
43.5918	1.64109	10.3799
43.6017	1.59231	10.3554
43.6118	1.54418	10.33
43.6222	1.4967	10.3036
43.6327	1.44988	10.2762
43.6435	1.40371	10.2477
43.6545	1.3582	10.2182
43.6657	1.31334	10.1876
43.6773	1.26915	10.1558
43.6891	1.22562	10.1228
43.7012	1.18275	10.0886
43.7136	1.14056	10.0531
43.7263	1.09903	10.0163
43.7394	1.05817	9.97816
43.7528	1.018	9.93855
43.7666	0.978498	9.89744
43.7808	0.939683	9.85477
43.7955	0.901557	9.81048
43.8105	0.864123	9.76449
43.8261	0.827385	9.71673
43.8421	0.79135	9.66711
43.8587	0.756022	9.61555
43.8758	0.721407	9.56194
43.8936	0.687512	9.50618
43.912	0.654343	9.44816
43.931	0.621908	9.38777
43.9508	0.590215	9.32487
43.9714	0.559273	9.25932
43.9929	0.529092	9.19098
44.0152	0.499682	9.11968
44.0385	0.471055	9.04526
44.0629	0.443226	8.96754
44.0884	0.416207	8.88632
44.115	0.390018	8.80141
44.143	0.364676	8.71261
44.1724	0.340204	8.6197
44.2033	0.316626	8.52249
44.2358	0.293969	8.4208
44.27	0.272266	8.31447
44.3059	0.25155	8.20341
44.3438	0.23186	8.08758
44.3835	0.213232	7.96705
44.4252	0.195707	7.84199
44.4688	0.179317	7.71275
44.5142	0.164088	7.57981
44.5613	0.150034	7.44379
44.61	0.13715	7.30543
44.6599	0.125414	7.16554
44.711	0.114783	7.02492
44.763	0.1052	6.88435
44.8156	0.0965907	6.7445
44.8687	0.0888772	6.60595
44.9222	0.0819763	6.46913
44.9759	0.0758059	6.33439
45.0297	0.070288	6.20194
45.0836	0.0653497	6.07195
45.1375	0.0609252	5.94449
45.1913	0.0569551	5.8196
45.2452	0.0533869	5.69728
45.299	0.0501745	5.5775
45.3528	0.0472772	5.46023
45.4065	0.0446597	5.34541
45.4603	0.042291	5.23298
45.514	0.0401442	5.12288
45.5677	0.0381956	5.01506
45.6214	0.0364247	4.90944
45.6751	0.0348134	4.80598
45.7289	0.0333459	4.70461
45.7827	0.0320082	4.60528
45.8365	0.0307882	4.50794
45.8904	0.029675	4.41253
45.9444	0.0286591	4.31901
45.9984	0.0277321	4.22733
46.0525	0.0268864	4.13744
46.1067	0.0261156	4.04931
46.161	0.0254136	3.96289
46.2154	0.0247752	3.87815
46.2699	0.0241959	3.79504
46.3245	0.0236714	3.71353
46.3792	0.023198	3.63359
46.4341	0.0227726	3.55518
46.489	0.0223921	3.47827
46.5442	0.0220541	3.40282
46.5995	0.0217561	3.32882
46.6549	0.0214963	3.25622
46.7105	0.0212728	3.18501
46.7662	0.0210842	3.11514
46.8221	0.0209289	3.0466
46.8782	0.020806	2.97936
46.9345	0.0207145	2.91339
46.991	0.0206535	2.84867
47.0476	0.0206224	2.78517
47.1045	0.0206206	2.72288
47.1615	0.0206479	2.66176
47.2188	0.0207041	2.6018
47.2763	0.0207889	2.54297
47.334	0.0209026	2.48525
47.3919	0.0210451	2.42862
47.4501	0.0212169	2.37307
47.5085	0.0214183	2.31856
47.5671	0.0216498	2.26508
47.626	0.0219123	2.21262
47.6852	0.0222064	2.16115
47.7447	0.0225331	2.11065
47.8044	0.0228934	2.06111
47.8644	0.0232888	2.01251
47.9247	0.0237204	1.96483
47.9853	0.0241899	1.91806
48.0462	0.024699	1.87218
48.1074	0.0252496	1.82717
48.169	0.0258438	1.78302
48.2309	0.026484	1.73971
48.2931	0.0271728	1.69723
48.3557	0.0279128	1.65556
48.4186	0.0287073	1.61469
48.4819	0.0295594	1.57461
48.5456	0.0304731	1.5353
48.6097	0.0314521	1.49675
48.6742	0.032501	1.45894
48.7391	0.0336244	1.42187
48.8044	0.0348278	1.38552
48.8701	0.0361166	1.34988
48.9363	0.0374972	1.31494
49.0029	0.0389764	1.28069
49.07	0.0405616	1.24712
49.1375	0.0422609	1.21421
49.2056	0.0440831	1.18197
49.2741	0.0460379	1.15038
49.3431	0.0481357	1.11943
49.4126	0.0503879	1.08912
49.4826	0.052807	1.05943
49.553	0.0554064	1.03038
49.624	0.0582007	1.00194
49.6955	0.0612055	0.974129
49.7674	0.0644377	0.946931
49.8398	0.0679154	0.920351
49.9126	0.0716576	0.894391
49.9858	0.0756845	0.869054
50.0594	0.0800168	0.844348
50.1332	0.0846761	0.82028
50.2072	0.0896839	0.796862
50.2814	0.0950614	0.774107
50.3555	0.100829	0.752031
50.4296	0.107005	0.730651
50.5033	0.113605	0.709985
50.5767	0.120642	0.690054
50.6494	0.128125	0.670873
50.7214	0.136058	0.652461
50.7924	0.144438	0.634829
50.8622	0.153259	0.617986
50.9307	0.16251	0.601932
50.9977	0.172175	0.586665
51.0632	0.182236	0.572171
51.1269	0.19267	0.558434
51.1889	0.203455	0.545429
51.2491	0.214569	0.533128
51.3074	0.225991	0.521498
51.364	0.237699	0.510504
51.4188	0.249675	0.500109
51.4718	0.261904	0.490275
51.5232	0.274372	0.480968
51.5729	0.287067	0.472149
51.6211	0.299979	0.463786
51.6679	0.313102	0.455847
51.7133	0.326429	0.4483
51.7573	0.339957	0.441117
51.8001	0.353683	0.434273
51.8417	0.367605	0.427743
51.8823	0.381721	0.421505
51.9217	0.396034	0.415539
51.9602	0.410542	0.409826
51.9978	0.425247	0.404349
52.0345	0.440152	0.399092
52.0703	0.455258	0.394041
52.1054	0.470567	0.389184
52.1397	0.486083	0.384508
52.1733	0.501808	0.380002
52.2063	0.517745	0.375656
52.2386	0.533898	0.371461
52.2704	0.55027	0.367408
52.3015	0.566864	0.36349
52.3321	0.583684	0.359699
52.3622	0.600734	0.356029
52.3918	0.618017	0.352474
52.4209	0.635537	0.349027
52.4496	0.653297	0.345684
52.4779	0.671303	0.342439
52.5057	0.689556	0.339288
52.5332	0.708062	0.336228
52.5603	0.726825	0.333253
52.587	0.745848	0.33036
52.6133	0.765136	0.327546
52.6394	0.784692	0.324807
52.6651	0.804521	0.322141
52.6905	0.824627	0.319544
52.7156	0.845013	0.317015
52.7404	0.865686	0.314549
52.765	0.886648	0.312146
52.7893	0.907904	0.309803
52.8133	0.929458	0.307518
52.8371	0.951315	0.305288
52.8606	0.97348	0.303113
52.8839	0.995956	0.300989
52.907	1.01875	0.298916
52.9299	1.04186	0.296893
52.9526	1.0653	0.294916
52.975	1.08907	0.292986
52.9973	1.11318	0.291101
53.0194	1.13762	0.289259
53.0413	1.16241	0.28746
53.063	1.18755	0.285702
53.0845	1.21305	0.283983
53.1059	1.23891	0.282304
53.1271	1.26513	0.280664
53.1482	1.29172	0.27906
53.1691	1.31869	0.277492
53.1898	1.34604	0.275961
53.2104	1.37377	0.274463
53.2309	1.4019	0.273
53.2512	1.43043	0.27157
53.2714	1.45936	0.270172
53.2915	1.4887	0.268807
53.3114	1.51845	0.267472
53.3312	1.54863	0.266168
53.3509	1.57923	0.264894
53.3705	1.61027	0.26365
53.3899	1.64174	0.262435
53.4093	1.67366	0.261248
53.4285	1.70604	0.260089
53.4477	1.73887	0.258958
53.4667	1.77216	0.257854
53.4856	1.80593	0.256777
53.5045	1.84018	0.255726
53.5232	1.87491	0.254702
53.5419	1.91014	0.253703
53.5604	1.94586	0.252729
53.5789	1.98209	0.251781
53.5973	2.01883	0.250857
53.6155	2.0561	0.249958
53.6338	2.09389	0.249083
53.6519	2.13222	0.248232
53.6699	2.17109	0.247405
53.6879	2.21052	0.246602
53.7058	2.2505	0.245822
53.7236	2.29106	0.245065
53.7414	2.33218	0.244332
53.7591	2.3739	0.243621
53.7767	2.4162	0.242933
53.7943	2.45911	0.242268
53.8117	2.50263	0.241625
53.8292	2.54676	0.241005
53.8465	2.59152	0.240407
53.8638	2.63692	0.239831
53.8811	2.68297	0.239278
53.8982	2.72967	0.238746
53.9154	2.77704	0.238237
53.9324	2.82508	0.23775
53.9495	2.87381	0.237285
53.9664	2.92323	0.236842
53.9833	2.97335	0.236421
54.0002	3.0242	0.236022
54.017	3.07576	0.235645
54.0338	3.12807	0.23529
54.0505	3.18112	0.234958
54.0672	3.23493	0.234648
54.0838	3.28951	0.23436
54.1004	3.34487	0.234095
54.1169	3.40103	0.233852
54.1334	3.45799	0.233632
54.1499	3.51577	0.233434
54.1663	3.57437	0.23326
54.1827	3.63382	0.233109
54.1991	3.69412	0.232981
54.2154	3.75529	0.232876
54.2316	3.81734	0.232795
54.2479	3.88028	0.232737
54.2641	3.94413	0.232704
54.2803	4.00889	0.232695
54.2964	4.0746	0.232711
54.3125	4.14125	0.232751
54.3286	4.20887	0.232817
54.3447	4.27746	0.232908
54.3607	4.34705	0.233024
54.3767	4.41765	0.233167
54.3927	4.48927	0.233335
54.4086	4.56193	0.233531
54.4246	4.63565	0.233754
54.4405	4.71044	0.234004
54.4563	4.78632	0.234282
54.4722	4.8633	0.234589
54.488	4.94142	0.234924
54.5039	5.02067	0.235289
54.5197	5.10109	0.235683
54.5354	5.18268	0.236108
54.5512	5.26547	0.236564
54.5669	5.34948	0.237051
54.5827	5.43472	0.237571
54.5984	5.52122	0.238123
54.6141	5.609	0.238709
54.6298	5.69808	0.239329
54.6455	5.78848	0.239984
54.6611	5.88022	0.240674
54.6768	5.97332	0.241401
54.6924	6.0678	0.242165
54.708	6.1637	0.242967
54.7237	6.26103	0.243808
54.7393	6.35982	0.24469
54.7549	6.46009	0.245612
54.7705	6.56187	0.246576
54.7861	6.66519	0.247584
54.8017	6.77006	0.248635
54.8173	6.87652	0.249733
54.8329	6.9846	0.250877
54.8485	7.09432	0.252068
54.8641	7.20572	0.25331
54.8797	7.31883	0.254602
54.8953	7.43366	0.255946
54.9109	7.55027	0.257345
54.9265	7.66868	0.258799
54.9422	7.78891	0.26031
54.9578	7.91102	0.26188
54.9734	8.03503	0.263512
54.9891	8.16099	0.265206
55.0047	8.28892	0.266966
55.0204	8.41886	0.268793
55.0361	8.55087	0.27069
55.0518	8.68497	0.272659
55.0675	8.82122	0.274703
55.0832	8.95964	0.276824
55.099	9.1003	0.279026
55.1147	9.24324	0.281312
55.1305	9.38851	0.283684
55.1464	9.53615	0.286146
55.1622	9.68622	0.288703
55.1781	9.83878	0.291356
55.194	9.99387	0.294112
55.21	10.1516	0.296974
55.2259	10.3119	0.299946
55.242	10.475	0.303034
55.258	10.6409	0.306242
55.2741	10.8096	0.309577
55.2903	10.9813	0.313044
55.3065	11.156	0.316649
55.3227	11.3338	0.3204
55.3391	11.5148	0.324303
55.3554	11.699	0.328367
55.3719	11.8866	0.332599
55.3884	12.0776	0.337009
55.4049	12.2722	0.341607
55.4216	12.4706	0.346402
55.4383	12.6726	0.351407
55.4552	12.8787	0.356634
55.4721	13.0888	0.362096
55.4891	13.3031	0.367807
55.5062	13.5217	0.373785
55.5235	13.7449	0.380045
55.5409	13.9728	0.386608
55.5584	14.2056	0.393495
55.576	14.4435	0.400729
55.5938	14.6868	0.408337
55.6118	14.9357	0.416347
55.6299	15.1905	0.424791
55.6483	15.4515	0.433707
55.6669	15.7191	0.443136
55.6857	15.9937	0.453124
55.7047	16.2756	0.463724
55.7241	16.5654	0.474999
55.7437	16.8637	0.48702
55.7638	17.1711	0.49987
55.7842	17.4884	0.513647
55.805	17.8165	0.528469
55.8264	18.1564	0.544477
55.8483	18.5094	0.561842
55.8708	18.8772	0.580781
55.8942	19.2616	0.601562
55.9184	19.6651	0.624536
55.9438	20.0908	0.650163
55.9704	20.543	0.679067
55.9988	21.0271	0.712123
56.0292	21.5507	0.750581
56.0624	22.1232	0.796239
56.0988	22.7527	0.851427
56.1381	23.4316	0.917771
56.1755	24.0698	0.987917
56.2058	24.5802	1.05058
56.2326	25.0244	1.11077
56.2561	25.4072	1.16765
56.2771	25.7409	1.22164
56.296	26.0362	1.27341
56.3143	26.3142	1.32613
56.3308	26.5584	1.37612
56.3468	26.7878	1.42675
56.362	27.0012	1.47753
56.3766	27.1986	1.52818
56.3906	27.3807	1.57856
56.4039	27.5483	1.62862
56.4166	27.7028	1.67837
56.4288	27.8449	1.72784
56.4406	27.9759	1.77707
56.4519	28.0964	1.82612
56.4629	28.2073	1.87503
56.4735	28.3092	1.92384
56.4837	28.4027	1.9726
56.4937	28.4884	2.02136
56.5034	28.5665	2.07013
56.5129	28.6376	2.11895
56.5222	28.702	2.16785
56.5312	28.7599	2.21685
56.54	28.8118	2.26598
56.5487	28.8577	2.31523
56.5572	28.8979	2.36465
56.5655	28.9327	2.41423
56.5737	28.9621	2.464
56.5817	28.9865	2.51396
56.5896	29.0059	2.56412
56.5974	29.0204	2.6145
56.6051	29.0302	2.66511
56.6126	29.0354	2.71595
56.6201	29.0362	2.76703
56.6274	29.0326	2.81836
56.6347	29.0247	2.86995
56.6418	29.0126	2.9218
56.6489	28.9964	2.97393
56.6559	28.9761	3.02633
56.6628	28.9519	3.07902
56.6696	28.9237	3.13199
56.6764	28.8918	3.18526
56.6831	28.856	3.23884
56.6898	28.8165	3.29273
56.6963	28.7733	3.34693
56.7029	28.7264	3.40145
56.7094	28.676	3.45629
56.7158	28.6219	3.51148
56.7222	28.5644	3.567
56.7285	28.5033	3.62287
56.7348	28.4387	3.67909
56.741	28.3707	3.73567
56.7473	28.2993	3.79261
56.7534	28.2244	3.84993
56.7596	28.1461	3.90763
56.7657	28.0645	3.96572
56.7718	27.9794	4.02421
56.7779	27.891	4.0831
56.7839	27.7993	4.1424
56.7899	27.7041	4.20213
56.796	27.6056	4.26229
56.802	27.5037	4.3229
56.8079	27.3984	4.38395
56.8139	27.2897	4.44547
56.8199	27.1776	4.50747
56.8258	27.0621	4.56995
56.8318	26.9431	4.63294
56.8377	26.8206	4.69644
56.8437	26.6946	4.76047
56.8496	26.565	4.82505
56.8556	26.4319	4.8902
56.8616	26.2951	4.95592
56.8675	26.1546	5.02225
56.8735	26.0103	5.0892
56.8795	25.8623	5.1568
56.8856	25.7103	5.22507
56.8916	25.5543	5.29403
56.8977	25.3943	5.36372
56.9039	25.2301	5.43416
56.91	25.0616	5.5054
56.9162	24.8887	5.57746
56.9225	24.7113	5.65039
56.9288	24.5291	5.72424
56.9351	24.3421	5.79905
56.9415	24.15	5.87487
56.948	23.9526	5.95178
56.9546	23.7497	6.02983
56.9612	23.541	6.1091
56.968	23.3261	6.18969
56.9748	23.1048	6.27168
56.9818	22.8765	6.35519
56.9889	22.6409	6.44034
56.9961	22.3974	6.52729
57.0035	22.1453	6.61621
57.0111	21.8838	6.7073
57.0189	21.6121	6.8008
57.0269	21.3291	6.897
57.0353	21.0334	6.99626
57.0439	20.7233	7.09902
57.0529	20.3969	7.20582
57.0624	20.0513	7.31737
57.0724	19.6832	7.43457
57.0831	19.2879	7.5586
57.0946	18.8594	7.69101
57.1072	18.3901	7.83368
57.121	17.8726	7.98824
57.1361	17.3076	8.15376
57.1518	16.7189	8.32274
57.1661	16.1895	8.47168
57.1786	15.7268	8.59954
57.1897	15.3197	8.71028
57.1997	14.9549	8.80809
57.2094	14.6058	8.9004
57.2182	14.2926	8.98219
57.2266	13.9918	9.05975
57.2348	13.705	9.13284
57.2426	13.4319	9.20161
57.2502	13.1719	9.26635
57.2574	12.9237	9.32744
57.2645	12.6863	9.38525
57.2713	12.4585	9.44009
57.2779	12.2394	9.49228
57.2843	12.0282	9.54207
57.2906	11.824	9.58968
57.2967	11.6263	9.6353
57.3027	11.4344	9.6791
57.3087	11.2479	9.72121
57.3145	11.0665	9.76176
57.3202	10.8896	9.80085
57.3258	10.7171	9.83858
57.3314	10.5486	9.87503
57.3369	10.3839	9.91026
57.3424	10.2227	9.94436
57.3478	10.0649	9.97736
57.3531	9.91025	10.0093
57.3584	9.75864	10.0403
57.3637	9.60989	10.0704
57.3689	9.46388	10.0995
57.3741	9.32048	10.1278
57.3792	9.17957	10.1552
57.3843	9.04106	10.1818
57.3894	8.90484	10.2077
57.3945	8.77082	10.2328
57.3996	8.63893	10.2571
57.4046	8.50907	10.2808
57.4096	8.38119	10.3037
57.4146	8.25522	10.326
57.4196	8.13108	10.3477
57.4246	8.00872	10.3687
57.4296	7.88808	10.389
57.4345	7.76911	10.4088
57.4395	7.65177	10.428
57.4445	7.53599	10.4466
57.4494	7.42175	10.4646
57.4544	7.30899	10.4821
57.4593	7.19768	10.499
57.4643	7.08777	10.5154
57.4693	6.97924	10.5312
57.4742	6.87205	10.5465
57.4792	6.76616	10.5613
57.4842	6.66155	10.5756
57.4892	6.55818	10.5894
57.4942	6.45603	10.6027
57.4992	6.35507	10.6155
57.5042	6.25528	10.6278
57.5093	6.15663	10.6396
57.5143	6.05909	10.651
57.5194	5.96265	10.6618
57.5245	5.86729	10.6722
57.5296	5.77298	10.6822
57.5347	5.6797	10.6916
57.5399	5.58744	10.7006
57.5451	5.49617	10.7092
57.5503	5.40589	10.7172
57.5555	5.31657	10.7249
57.5607	5.2282	10.732
57.566	5.14076	10.7388
57.5713	5.05425	10.745
57.5767	4.96863	10.7508
57.582	4.88391	10.7562
57.5874	4.80007	10.7611
57.5929	4.71709	10.7655
57.5984	4.63497	10.7695
57.6039	4.55369	10.773
57.6094	4.47325	10.7761
57.615	4.39363	10.7787
57.6207	4.31482	10.7808
57.6263	4.23681	10.7825
57.6321	4.1596	10.7837
57.6378	4.08318	10.7845
57.6436	4.00753	10.7848
57.6495	3.93264	10.7846
57.6554	3.85853	10.7839
57.6614	3.78516	10.7828
57.6674	3.71254	10.7811
57.6735	3.64066	10.779
57.6797	3.56951	10.7764
57.6859	3.4991	10.7733
57.6922	3.4294	10.7697
57.6985	3.36042	10.7655
57.7049	3.29215	10.7609
57.7114	3.22458	10.7557
57.7179	3.15772	10.75
57.7245	3.09155	10.7438
57.7312	3.02608	10.737
57.738	2.96129	10.7297
57.7449	2.89719	10.7218
57.7518	2.83376	10.7134
57.7588	2.77102	10.7043
57.766	2.70895	10.6947
57.7732	2.64755	10.6845
57.7805	2.58681	10.6737
57.7879	2.52674	10.6623
57.7955	2.46734	10.6502
57.8031	2.4086	10.6375
57.8108	2.35051	10.6242
57.8187	2.29309	10.6102
57.8267	2.23631	10.5955
57.8348	2.1802	10.5801
57.843	2.12473	10.564
57.8514	2.06992	10.5472
57.8599	2.01576	10.5296
57.8686	1.96225	10.5113
57.8774	1.90939	10.4922
57.8863	1.85718	10.4723
57.8955	1.80562	10.4516
57.9048	1.7547	10.4301
57.9142	1.70444	10.4076
57.9239	1.65483	10.3843
57.9337	1.60587	10.3601
57.9438	1.55756	10.335
57.9541	1.5099	10.3088
57.9645	1.4629	10.2817
57.9752	1.41655	10.2535
57.9862	1.37085	10.2243
57.9974	1.32582	10.194
58.0089	1.28144	10.1626
58.0206	1.23773	10.1299
58.0326	1.19468	10.0961
58.0449	1.1523	10.0609
58.0576	1.11059	10.0245
58.0706	1.06954	9.98673
58.0839	1.02918	9.94752
58.0976	0.989493	9.90683
58.1117	0.950489	9.86461
58.1262	0.912172	9.82078
58.1411	0.874546	9.77527
58.1566	0.837615	9.72802
58.1725	0.801385	9.67893
58.1889	0.76586	9.62791
58.2059	0.731047	9.57488
58.2234	0.696951	9.51974
58.2416	0.66358	9.46237
58.2605	0.630941	9.40265
58.2801	0.599041	9.34047
58.3005	0.56789	9.27567
58.3217	0.537496	9.20813
58.3438	0.50787	9.13768
58.3668	0.479025	9.06416
58.3909	0.450972	8.98738
58.416	0.423726	8.90716
58.4424	0.397304	8.82331
58.47	0.371724	8.73562
58.499	0.347007	8.64388
58.5295	0.323177	8.5479
58.5615	0.30026	8.44749
58.5952	0.278288	8.34248
58.6307	0.257293	8.23276
58.668	0.237312	8.11828
58.7072	0.218384	7.99906
58.7483	0.200547	7.87526
58.7914	0.183837	7.74717
58.8363	0.168282	7.61523
58.883	0.153899	7.48002
58.9312	0.140689	7.34227
58.9808	0.128635	7.20275
59.0316	0.1177	7.06229
59.0834	0.10783	6.92167
59.1359	0.0989554	6.78159
59.1889	0.090999	6.64266
59.2422	0.0838783	6.50535
59.2959	0.0775107	6.37003
59.3497	0.0718169	6.23696
59.4035	0.0667225	6.1063
59.4574	0.0621595	5.97816
59.5113	0.0580668	5.85258
59.5652	0.0543902	5.72958
59.619	0.0510816	5.60913
59.6728	0.048099	5.49119
59.7266	0.0454057	5.37571
59.7803	0.0429694	5.26265
59.834	0.0407623	5.15194
59.8877	0.0387597	5.04351
59.9414	0.0369403	4.93731
59.9952	0.0352854	4.83328
60.0489	0.0337785	4.73136
60.1027	0.0324053	4.63149
60.1565	0.031153	4.53362
60.2104	0.0300105	4.4377
60.2643	0.0289678	4.34368
60.3183	0.0280163	4.25151
60.3724	0.0271483	4.16115
60.4266	0.0263568	4.07256
60.4809	0.0256359	3.98568
60.5352	0.02498	3.9005
60.5897	0.0243844	3.81696
60.6443	0.0238448	3.73503
60.699	0.0233574	3.65467
60.7538	0.0229188	3.57586
60.8087	0.022526	3.49855
60.8638	0.0221764	3.42272
60.9191	0.0218675	3.34833
60.9745	0.0215973	3.27537
61.03	0.0213639	3.20378
61.0857	0.0211658	3.13356
61.1416	0.0210015	3.06467
61.1976	0.0208699	2.99709
61.2539	0.02077	2.93078
61.3103	0.0207008	2.86573
61.3669	0.0206617	2.80192
61.4237	0.0206522	2.7393
61.4807	0.0206719	2.67788
61.5379	0.0207205	2.61761
61.5953	0.0207978	2.55848
61.653	0.020904	2.50047
61.7108	0.021039	2.44355
61.7689	0.0212033	2.38771
61.8273	0.0213971	2.33293
61.8859	0.021621	2.27918
61.9447	0.0218756	2.22645
62.0038	0.0221616	2.17472
62.0632	0.0224801	2.12396
62.1228	0.022832	2.07417
62.1828	0.0232185	2.02532
62.243	0.0236411	1.9774
62.3035	0.0241011	1.93039
62.3643	0.0246004	1.88427
62.4255	0.0251406	1.83903
62.4869	0.0257241	1.79466
62.5487	0.0263529	1.75113
62.6109	0.0270296	1.70843
62.6734	0.0277569	1.66654
62.7362	0.0285379	1.62547
62.7994	0.0293758	1.58518
62.863	0.0302742	1.54566
62.927	0.031237	1.50691
62.9913	0.0322686	1.46891
63.0561	0.0333736	1.43164
63.1213	0.0345571	1.3951
63.1869	0.0358248	1.35928
63.253	0.0371826	1.32415
63.3195	0.0386374	1.28972
63.3865	0.0401962	1.25597
63.4539	0.0418671	1.22289
63.5218	0.0436587	1.19047
63.5902	0.0455804	1.15871
63.6591	0.0476425	1.12759
63.7284	0.0498562	1.09711
63.7983	0.0522336	1.06726
63.8686	0.0547879	1.03804
63.9395	0.0575333	1.00944
64.0108	0.0604854	0.981467
64.0826	0.0636606	0.954106
64.1549	0.0670767	0.927363
64.2276	0.0707525	0.90124
64.3007	0.0747079	0.875739
64.3741	0.0789635	0.850867
64.4479	0.0835408	0.826632
64.5218	0.0884612	0.803043
64.596	0.0937461	0.780114
64.6701	0.0994161	0.75786
64.7442	0.10549	0.736297
64.818	0.111985	0.715445
64.8915	0.118914	0.695321
64.9644	0.126287	0.675945
65.0365	0.134109	0.657334
65.1078	0.142379	0.6395
65.1779	0.151093	0.622452
65.2467	0.16024	0.606196
65.3141	0.169806	0.590727
65.38	0.179771	0.576035
65.4442	0.190116	0.562106
65.5066	0.200818	0.548915
65.5672	0.211854	0.536436
65.626	0.223203	0.524636
65.683	0.234844	0.513481
65.7382	0.246757	0.502935
65.7917	0.258927	0.49296
65.8434	0.271339	0.48352
65.8936	0.28398	0.474578
65.9422	0.296842	0.4661
65.9893	0.309915	0.458054
66.035	0.323195	0.450407
66.0794	0.336676	0.443133
66.1225	0.350355	0.436203
66.1644	0.364231	0.429593
66.2052	0.378302	0.423281
66.2449	0.392568	0.417245
66.2837	0.40703	0.411468
66.3214	0.421689	0.40593
66.3583	0.436547	0.400617
66.3944	0.451605	0.395514
66.4296	0.466867	0.390607
66.4642	0.482334	0.385884
66.4979	0.498009	0.381334
66.5311	0.513896	0.376946
66.5635	0.529998	0.372712
66.5954	0.546318	0.368622
66.6267	0.56286	0.364669
66.6575	0.579627	0.360845
66.6877	0.596622	0.357144
66.7174	0.613849	0.353558
66.7466	0.631313	0.350083
66.7754	0.649016	0.346713
66.8038	0.666964	0.343442
66.8317	0.685158	0.340267
66.8593	0.703604	0.337182
66.8865	0.722306	0.334185
66.9133	0.741267	0.33127
66.9397	0.760492	0.328435
66.9658	0.779984	0.325676
66.9916	0.799748	0.322991
67.0171	0.819788	0.320376
67.0423	0.840108	0.317828
67.0672	0.860712	0.315346
67.0918	0.881605	0.312926
67.1161	0.902791	0.310567
67.1402	0.924275	0.308266
67.1641	0.94606	0.306022
67.1877	0.968151	0.303832
67.2111	0.990553	0.301694
67.2342	1.01327	0.299608
67.2571	1.03631	0.297571
67.2799	1.05967	0.295582
67.3024	1.08336	0.293639
67.3247	1.10739	0.291742
67.3468	1.13175	0.289888
67.3688	1.15646	0.288078
67.3905	1.18152	0.286308
67.4121	1.20693	0.284579
67.4335	1.2327	0.28289
67.4548	1.25883	0.281239
67.4759	1.28534	0.279625
67.4968	1.31221	0.278048
67.5176	1.33947	0.276506
67.5382	1.36712	0.275
67.5587	1.39515	0.273527
67.5791	1.42358	0.272088
67.5993	1.45242	0.270682
67.6194	1.48166	0.269308
67.6394	1.51131	0.267965
67.6592	1.54139	0.266653
67.6789	1.57189	0.265371
67.6986	1.60282	0.264118
67.718	1.63419	0.262895
67.7374	1.66601	0.261701
67.7567	1.69827	0.260535
67.7758	1.73099	0.259396
67.7949	1.76418	0.258285
67.8139	1.79784	0.257201
67.8327	1.83197	0.256143
67.8515	1.86658	0.255111
67.8702	1.90169	0.254105
67.8887	1.9373	0.253125
67.9072	1.97341	0.25217
67.9256	2.01003	0.25124
67.9439	2.04717	0.250334
67.9622	2.08483	0.249453
67.9803	2.12304	0.248596
67.9984	2.16178	0.247763
