x	 y 	 value
9.38776	0.979592	0.114214
9.59184	0.979592	0.0293443
9.79592	0.979592	-0.0555253
10	0.979592	-0.140395

0	1.22449	0.122449
0.204082	1.22449	0.171447
0.408163	1.22449	0.220445
0.612245	1.22449	0.269443
0.816327	1.22449	0.318441
1.02041	1.22449	0.367439
1.22449	1.22449	0.386149
1.42857	1.22449	0.380629
1.63265	1.22449	0.375108
1.83673	1.22449	0.369587
2.04082	1.22449	0.364067
2.2449	1.22449	0.353171
2.44898	1.22449	0.299275
2.65306	1.22449	0.245378
2.85714	1.22449	0.191482
3.06122	1.22449	0.137585
3.26531	1.22449	0.0836887
3.46939	1.22449	0.0375207
3.67347	1.22449	-0.00478288
3.87755	1.22449	-0.0470865
4.08163	1.22449	-0.0893901
4.28571	1.22449	-0.131694
4.4898	1.22449	-0.160961
4.69388	1.22449	-0.144602
4.89796	1.22449	-0.128243
5.10204	1.22449	-0.111884
5.30612	1.22449	-0.0955245
5.5102	1.22449	-0.0791653
5.71429	1.22449	-0.0313368
5.91837	1.22449	0.0254828
6.12245	1.22449	0.0823025
6.32653	1.22449	0.139122
6.53061	1.22449	0.195942
6.73469	1.22449	0.245174
6.93878	1.22449	0.279233
7.14286	1.22449	0.313292
7.34694	1.22449	0.347351
7.55102	1.22449	0.381409
7.7551	1.22449	0.415468
7.95918	1.22449	0.395609
8.16327	1.22449	0.369011
8.36735	1.22449	0.342413
8.57143	1.22449	0.315815
8.77551	1.22449	0.289216
8.97959	1.22449	0.248813
9.18367	1.22449	0.191153
9.38776	1.22449	0.133492
9.59184	1.22449	0.0758322
9.79592	1.22449	0.018172
10	1.22449	-0.0394882

0	1.46939	0.146939
0.204082	1.46939	0.166772
0.408163	1.46939	0.186604
0.612245	1.46939	0.206437
0.816327	1.46939	0.22627
1.02041	1.46939	0.246103
1.22449	1.46939	0.253676
1.42857	1.46939	0.251442
1.63265	1.46939	0.249207
1.83673	1.46939	0.246973
2.04082	1.46939	0.244738
2.2449	1.46939	0.240328
2.44898	1.46939	0.218512
2.65306	1.46939	0.196697
2.85714	1.46939	0.174881
3.06122	1.46939	0.153065
3.26531	1.46939	0.13125
3.46939	1.46939	0.112563
3.67347	1.46939	0.0954394
3.87755	1.46939	0.0783162
4.08163	1.46939	0.0611931
4.28571	1.46939	0.0440699
4.4898	1.46939	0.0322234
4.69388	1.46939	0.0388451
4.89796	1.46939	0.0454668
5.10204	1.46939	0.0520884
5.30612	1.46939	0.0587101
5.5102	1.46939	0.0653318
5.71429	1.46939	0.0846912
5.91837	1.46939	0.10769
6.12245	1.46939	0.130689
6.32653	1.46939	0.153688
6.53061	1.46939	0.176686
6.73469	1.46939	0.196614
6.93878	1.46939	0.2104
7.14286	1.46939	0.224186
7.34694	1.46939	0.237972
7.55102	1.46939	0.251758
7.7551	1.46939	0.265543
7.95918	1.46939	0.257505
8.16327	1.46939	0.246739
8.36735	1.46939	0.235973
8.57143	1.46939	0.225207
8.77551	1.46939	0.214441
8.97959	1.46939	0.198087
9.18367	1.46939	0.174748
9.38776	1.46939	0.151409
9.59184	1.46939	0.12807
9.79592	1.46939	0.104731
10	1.46939	0.0813918

0	1.71429	0.171429
0.204082	1.71429	0.157261
0.408163	1.71429	0.143094
0.612245	1.71429	0.128927
0.816327	1.71429	0.11476
1.02041	1.71429	0.100593
1.22449	1.71429	0.0951832
1.42857	1.71429	0.0967794
1.63265	1.71429	0.0983756
1.83673	1.71429	0.0999718
2.04082	1.71429	0.101568
2.2449	1.71429	0.104718
2.44898	1.71429	0.120302
2.65306	1.71429	0.135885
2.85714	1.71429	0.151469
3.06122	1.71429	0.167052
3.26531	1.71429	0.182636
3.46939	1.71429	0.195984
3.67347	1.71429	0.208216
3.87755	1.71429	0.220447
4.08163	1.71429	0.232679
4.28571	1.71429	0.244911
4.4898	1.71429	0.253373
4.69388	1.71429	0.248643
4.89796	1.71429	0.243913
5.10204	1.71429	0.239183
5.30612	1.71429	0.234453
5.5102	1.71429	0.229723
5.71429	1.71429	0.215894
5.91837	1.71429	0.199465
6.12245	1.71429	0.183036
6.32653	1.71429	0.166608
6.53061	1.71429	0.150179
6.73469	1.71429	0.135944
6.93878	1.71429	0.126097
7.14286	1.71429	0.116249
7.34694	1.71429	0.106401
7.55102	1.71429	0.0965537
7.7551	1.71429	0.0867061
7.95918	1.71429	0.0924479
8.16327	1.71429	0.100138
8.36735	1.71429	0.107829
8.57143	1.71429	0.115519
8.77551	1.71429	0.12321
8.97959	1.71429	0.134892
9.18367	1.71429	0.151564
9.38776	1.71429	0.168236
9.59184	1.71429	0.184907
9.79592	1.71429	0.201579
10	1.71429	0.218251

0	1.95918	0.195918
0.204082	1.95918	0.147751
0.408163	1.95918	0.0995842
0.612245	1.95918	0.0514172
0.816327	1.95918	0.0032501
1.02041	1.95918	-0.044917
1.22449	1.95918	-0.0633096
1.42857	1.95918	-0.0578827
1.63265	1.95918	-0.0524558
1.83673	1.95918	-0.047029
2.04082	1.95918	-0.0416021
2.2449	1.95918	-0.0308912
2.44898	1.95918	0.0220913
2.65306	1.95918	0.0750738
2.85714	1.95918	0.128056
3.06122	1.95918	0.181039
3.26531	1.95918	0.234021
3.46939	1.95918	0.279406
3.67347	1.95918	0.320993
3.87755	1.95918	0.362579
4.08163	1.95918	0.404165
4.28571	1.95918	0.445751
4.4898	1.95918	0.474522
4.69388	1.95918	0.45844
4.89796	1.95918	0.442359
5.10204	1.95918	0.426277
5.30612	1.95918	0.410195
5.5102	1.95918	0.394113
5.71429	1.95918	0.347096
5.91837	1.95918	0.29124
6.12245	1.95918	0.235384
6.32653	1.95918	0.179528
6.53061	1.95918	0.123672
6.73469	1.95918	0.0752742
6.93878	1.95918	0.0417931
7.14286	1.95918	0.00831198
7.34694	1.95918	-0.0251691
7.55102	1.95918	-0.0586502
7.7551	1.95918	-0.0921314
7.95918	1.95918	-0.0726095
8.16327	1.95918	-0.0464624
8.36735	1.95918	-0.0203152
8.57143	1.95918	0.00583201
8.77551	1.95918	0.0319792
8.97959	1.95918	0.0716976
9.18367	1.95918	0.12838
9.38776	1.95918	0.185062
9.59184	1.95918	0.241745
9.79592	1.95918	0.298427
10	1.95918	0.355109

0	2.20408	0.220408
0.204082	2.20408	0.138241
0.408163	2.20408	0.0560741
0.612245	2.20408	-0.0260929
0.816327	2.20408	-0.10826
1.02041	2.20408	-0.190427
1.22449	2.20408	-0.221802
1.42857	2.20408	-0.212545
1.63265	2.20408	-0.203287
1.83673	2.20408	-0.19403
2.04082	2.20408	-0.184772
2.2449	2.20408	-0.166501
2.44898	2.20408	-0.0761192
2.65306	2.20408	0.0142624
2.85714	2.20408	0.104644
3.06122	2.20408	0.195026
3.26531	2.20408	0.285407
3.46939	2.20408	0.362828
3.67347	2.20408	0.433769
3.87755	2.20408	0.50471
4.08163	2.20408	0.575651
4.28571	2.20408	0.646592
4.4898	2.20408	0.695672
4.69388	2.20408	0.668238
4.89796	2.20408	0.640805
5.10204	2.20408	0.613371
5.30612	2.20408	0.585938
5.5102	2.20408	0.558504
5.71429	2.20408	0.478299
5.91837	2.20408	0.383015
6.12245	2.20408	0.287732
6.32653	2.20408	0.192448
6.53061	2.20408	0.0971648
6.73469	2.20408	0.0146043
6.93878	2.20408	-0.0425103
7.14286	2.20408	-0.099625
7.34694	2.20408	-0.15674
7.55102	2.20408	-0.213854
7.7551	2.20408	-0.270969
7.95918	2.20408	-0.237667
8.16327	2.20408	-0.193063
8.36735	2.20408	-0.148459
8.57143	2.20408	-0.103855
8.77551	2.20408	-0.0592516
8.97959	2.20408	0.00850296
9.18367	2.20408	0.105196
9.38776	2.20408	0.201889
9.59184	2.20408	0.298582
9.79592	2.20408	0.395275
10	2.20408	0.491968

0	2.44898	0.244898
0.204082	2.44898	0.128731
0.408163	2.44898	0.012564
0.612245	2.44898	-0.103603
0.816327	2.44898	-0.21977
1.02041	2.44898	-0.335937
1.22449	2.44898	-0.380295
1.42857	2.44898	-0.367207
1.63265	2.44898	-0.354119
1.83673	2.44898	-0.34103
2.04082	2.44898	-0.327942
2.2449	2.44898	-0.30211
2.44898	2.44898	-0.17433
2.65306	2.44898	-0.046549
2.85714	2.44898	0.0812316
3.06122	2.44898	0.209012
3.26531	2.44898	0.336793
3.46939	2.44898	0.44625
3.67347	2.44898	0.546546
3.87755	2.44898	0.646841
4.08163	2.44898	0.747137
4.28571	2.44898	0.847432
4.4898	2.44898	0.916821
4.69388	2.44898	0.878036
4.89796	2.44898	0.839251
5.10204	2.44898	0.800466
5.30612	2.44898	0.76168
5.5102	2.44898	0.722895
5.71429	2.44898	0.609501
5.91837	2.44898	0.47479
6.12245	2.44898	0.340079
6.32653	2.44898	0.205368
6.53061	2.44898	0.0706576
6.73469	2.44898	-0.0460657
6.93878	2.44898	-0.126814
7.14286	2.44898	-0.207562
7.34694	2.44898	-0.28831
7.55102	2.44898	-0.369058
7.7551	2.44898	-0.449806
7.95918	2.44898	-0.402724
8.16327	2.44898	-0.339664
8.36735	2.44898	-0.276603
8.57143	2.44898	-0.213543
8.77551	2.44898	-0.150482
8.97959	2.44898	-0.0546917
9.18367	2.44898	0.082012
9.38776	2.44898	0.218716
9.59184	2.44898	0.355419
9.79592	2.44898	0.492123
10	2.44898	0.628827

0	2.69388	0.269388
0.204082	2.69388	0.12379
0.408163	2.69388	-0.0218071
0.612245	2.69388	-0.167404
0.816327	2.69388	-0.313002
1.02041	2.69388	-0.458599
1.22449	2.69388	-0.514196
1.42857	2.69388	-0.497792
1.63265	2.69388	-0.481387
1.83673	2.69388	-0.464983
2.04082	2.69388	-0.448579
2.2449	2.69388	-0.416203
2.44898	2.69388	-0.25605
2.65306	2.69388	-0.0958962
2.85714	2.69388	0.0642572
3.06122	2.69388	0.224411
3.26531	2.69388	0.384564
3.46939	2.69388	0.521752
3.67347	2.69388	0.647457
3.87755	2.69388	0.773162
4.08163	2.69388	0.898867
4.28571	2.69388	1.02457
4.4898	2.69388	1.11154
4.69388	2.69388	1.06293
4.89796	2.69388	1.01432
5.10204	2.69388	0.965706
5.30612	2.69388	0.917095
5.5102	2.69388	0.868484
5.71429	2.69388	0.726362
5.91837	2.69388	0.557522
6.12245	2.69388	0.388683
6.32653	2.69388	0.219844
6.53061	2.69388	0.0510043
6.73469	2.69388	-0.0952904
6.93878	2.69388	-0.196496
7.14286	2.69388	-0.297701
7.34694	2.69388	-0.398906
7.55102	2.69388	-0.500112
7.7551	2.69388	-0.601317
7.95918	2.69388	-0.542307
8.16327	2.69388	-0.463271
8.36735	2.69388	-0.384234
8.57143	2.69388	-0.305197
8.77551	2.69388	-0.226161
8.97959	2.69388	-0.106102
9.18367	2.69388	0.0652353
9.38776	2.69388	0.236572
9.59184	2.69388	0.407909
9.79592	2.69388	0.579246
10	2.69388	0.750584

0	2.93878	0.293878
0.204082	2.93878	0.155406
0.408163	2.93878	0.016934
0.612245	2.93878	-0.121538
0.816327	2.93878	-0.26001
1.02041	2.93878	-0.398481
1.22449	2.93878	-0.451357
1.42857	2.93878	-0.435756
1.63265	2.93878	-0.420154
1.83673	2.93878	-0.404553
2.04082	2.93878	-0.388952
2.2449	2.93878	-0.35816
2.44898	2.93878	-0.205845
2.65306	2.93878	-0.0535292
2.85714	2.93878	0.0987862
3.06122	2.93878	0.251102
3.26531	2.93878	0.403417
3.46939	2.93878	0.533891
3.67347	2.93878	0.653444
3.87755	2.93878	0.772997
4.08163	2.93878	0.89255
4.28571	2.93878	1.0121
4.4898	2.93878	1.09481
4.69388	2.93878	1.04858
4.89796	2.93878	1.00235
5.10204	2.93878	0.956118
5.30612	2.93878	0.909886
5.5102	2.93878	0.863653
5.71429	2.93878	0.728487
5.91837	2.93878	0.567911
6.12245	2.93878	0.407334
6.32653	2.93878	0.246758
6.53061	2.93878	0.0861819
6.73469	2.93878	-0.052953
6.93878	2.93878	-0.149205
7.14286	2.93878	-0.245458
7.34694	2.93878	-0.34171
7.55102	2.93878	-0.437962
7.7551	2.93878	-0.534214
7.95918	2.93878	-0.478093
8.16327	2.93878	-0.402924
8.36735	2.93878	-0.327756
8.57143	2.93878	-0.252587
8.77551	2.93878	-0.177419
8.97959	2.93878	-0.0632353
9.18367	2.93878	0.0997165
9.38776	2.93878	0.262668
9.59184	2.93878	0.42562
9.79592	2.93878	0.588572
10	2.93878	0.751523

0	3.18367	0.318367
0.204082	3.18367	0.187021
0.408163	3.18367	0.055675
0.612245	3.18367	-0.0756712
0.816327	3.18367	-0.207017
1.02041	3.18367	-0.338364
1.22449	3.18367	-0.388518
1.42857	3.18367	-0.37372
1.63265	3.18367	-0.358921
1.83673	3.18367	-0.344123
2.04082	3.18367	-0.329324
2.2449	3.18367	-0.300117
2.44898	3.18367	-0.15564
2.65306	3.18367	-0.0111622
2.85714	3.18367	0.133315
3.06122	3.18367	0.277793
3.26531	3.18367	0.42227
3.46939	3.18367	0.54603
3.67347	3.18367	0.659431
3.87755	3.18367	0.772831
4.08163	3.18367	0.886232
4.28571	3.18367	0.999633
4.4898	3.18367	1.07809
4.69388	3.18367	1.03424
4.89796	3.18367	0.990382
5.10204	3.18367	0.946529
5.30612	3.18367	0.902676
5.5102	3.18367	0.858823
5.71429	3.18367	0.730612
5.91837	3.18367	0.578299
6.12245	3.18367	0.425986
6.32653	3.18367	0.273673
6.53061	3.18367	0.121359
6.73469	3.18367	-0.0106157
6.93878	3.18367	-0.101915
7.14286	3.18367	-0.193214
7.34694	3.18367	-0.284513
7.55102	3.18367	-0.375813
7.7551	3.18367	-0.467112
7.95918	3.18367	-0.413878
8.16327	3.18367	-0.342578
8.36735	3.18367	-0.271277
8.57143	3.18367	-0.199977
8.77551	3.18367	-0.128676
8.97959	3.18367	-0.0203688
9.18367	3.18367	0.134198
9.38776	3.18367	0.288764
9.59184	3.18367	0.44333
9.79592	3.18367	0.597897
10	3.18367	0.752463

0	3.42857	0.342857
0.204082	3.42857	0.218637
0.408163	3.42857	0.094416
0.612245	3.42857	-0.0298046
0.816327	3.42857	-0.154025
1.02041	3.42857	-0.278246
1.22449	3.42857	-0.325679
1.42857	3.42857	-0.311684
1.63265	3.42857	-0.297688
1.83673	3.42857	-0.283692
2.04082	3.42857	-0.269697
2.2449	3.42857	-0.242074
2.44898	3.42857	-0.105435
2.65306	3.42857	0.0312048
2.85714	3.42857	0.167844
3.06122	3.42857	0.304484
3.26531	3.42857	0.441123
3.46939	3.42857	0.558169
3.67347	3.42857	0.665417
3.87755	3.42857	0.772666
4.08163	3.42857	0.879915
4.28571	3.42857	0.987164
4.4898	3.42857	1.06136
4.69388	3.42857	1.01989
4.89796	3.42857	0.978415
5.10204	3.42857	0.936941
5.30612	3.42857	0.895467
5.5102	3.42857	0.853993
5.71429	3.42857	0.732737
5.91837	3.42857	0.588687
6.12245	3.42857	0.444637
6.32653	3.42857	0.300587
6.53061	3.42857	0.156537
6.73469	3.42857	0.0317216
6.93878	3.42857	-0.0546246
7.14286	3.42857	-0.140971
7.34694	3.42857	-0.227317
7.55102	3.42857	-0.313663
7.7551	3.42857	-0.400009
7.95918	3.42857	-0.349664
8.16327	3.42857	-0.282231
8.36735	3.42857	-0.214799
8.57143	3.42857	-0.147366
8.77551	3.42857	-0.0799342
8.97959	3.42857	0.0224976
9.18367	3.42857	0.168679
9.38776	3.42857	0.31486
9.59184	3.42857	0.461041
9.79592	3.42857	0.607222
10	3.42857	0.753403

0	3.67347	0.367347
0.204082	3.67347	0.250252
0.408163	3.67347	0.133157
0.612245	3.67347	0.0160621
0.816327	3.67347	-0.101033
1.02041	3.67347	-0.218128
1.22449	3.67347	-0.262841
1.42857	3.67347	-0.249648
1.63265	3.67347	-0.236455
1.83673	3.67347	-0.223262
2.04082	3.67347	-0.210069
2.2449	3.67347	-0.184031
2.44898	3.67347	-0.0552296
2.65306	3.67347	0.0735717
2.85714	3.67347	0.202373
3.06122	3.67347	0.331175
3.26531	3.67347	0.459976
3.46939	3.67347	0.570308
3.67347	3.67347	0.671404
3.87755	3.67347	0.772501
4.08163	3.67347	0.873598
4.28571	3.67347	0.974695
4.4898	3.67347	1.04464
4.69388	3.67347	1.00554
4.89796	3.67347	0.966448
5.10204	3.67347	0.927353
5.30612	3.67347	0.888258
5.5102	3.67347	0.849163
5.71429	3.67347	0.734863
5.91837	3.67347	0.599076
6.12245	3.67347	0.463289
6.32653	3.67347	0.327502
6.53061	3.67347	0.191715
6.73469	3.67347	0.074059
6.93878	3.67347	-0.0073342
7.14286	3.67347	-0.0887274
7.34694	3.67347	-0.170121
7.55102	3.67347	-0.251514
7.7551	3.67347	-0.332907
7.95918	3.67347	-0.285449
8.16327	3.67347	-0.221885
8.36735	3.67347	-0.15832
8.57143	3.67347	-0.0947562
8.77551	3.67347	-0.031192
8.97959	3.67347	0.0653641
9.18367	3.67347	0.20316
9.38776	3.67347	0.340956
9.59184	3.67347	0.478751
9.79592	3.67347	0.616547
10	3.67347	0.754343

0	3.91837	0.391837
0.204082	3.91837	0.281867
0.408163	3.91837	0.171898
0.612245	3.91837	0.0619287
0.816327	3.91837	-0.0480406
1.02041	3.91837	-0.15801
1.22449	3.91837	-0.200002
1.42857	3.91837	-0.187612
1.63265	3.91837	-0.175222
1.83673	3.91837	-0.162832
2.04082	3.91837	-0.150442
2.2449	3.91837	-0.125988
2.44898	3.91837	-0.00502468
2.65306	3.91837	0.115939
2.85714	3.91837	0.236902
3.06122	3.91837	0.357866
3.26531	3.91837	0.478829
3.46939	3.91837	0.582447
3.67347	3.91837	0.677391
3.87755	3.91837	0.772336
4.08163	3.91837	0.867281
4.28571	3.91837	0.962225
4.4898	3.91837	1.02791
4.69388	3.91837	0.991196
4.89796	3.91837	0.95448
5.10204	3.91837	0.917764
5.30612	3.91837	0.881048
5.5102	3.91837	0.844332
5.71429	3.91837	0.736988
5.91837	3.91837	0.609464
6.12245	3.91837	0.48194
6.32653	3.91837	0.354416
6.53061	3.91837	0.226892
6.73469	3.91837	0.116396
6.93878	3.91837	0.0399562
7.14286	3.91837	-0.0364839
7.34694	3.91837	-0.112924
7.55102	3.91837	-0.189364
7.7551	3.91837	-0.265804
7.95918	3.91837	-0.221234
8.16327	3.91837	-0.161538
8.36735	3.91837	-0.101842
8.57143	3.91837	-0.0421459
8.77551	3.91837	0.0175502
8.97959	3.91837	0.108231
9.18367	3.91837	0.237641
9.38776	3.91837	0.367051
9.59184	3.91837	0.496462
9.79592	3.91837	0.625872
10	3.91837	0.755283

0	4.16327	0.416327
0.204082	4.16327	0.333634
0.408163	4.16327	0.250941
0.612245	4.16327	0.168249
0.816327	4.16327	0.0855563
1.02041	4.16327	0.00286374
1.22449	4.16327	-0.0287125
1.42857	4.16327	-0.0193957
1.63265	4.16327	-0.0100789
1.83673	4.16327	-0.000762106
2.04082	4.16327	0.0085547
2.2449	4.16327	0.0269429
2.44898	4.16327	0.117903
2.65306	4.16327	0.208862
2.85714	4.16327	0.299822
3.06122	4.16327	0.390782
3.26531	4.16327	0.481741
3.46939	4.16327	0.559657
3.67347	4.16327	0.631052
3.87755	4.16327	0.702447
4.08163	4.16327	0.773841
4.28571	4.16327	0.845236
4.4898	4.16327	0.89463
4.69388	4.16327	0.867021
4.89796	4.16327	0.839412
5.10204	4.16327	0.811803
5.30612	4.16327	0.784194
5.5102	4.16327	0.756585
5.71429	4.16327	0.675866
5.91837	4.16327	0.579974
6.12245	4.16327	0.484081
6.32653	4.16327	0.388188
6.53061	4.16327	0.292295
6.73469	4.16327	0.209206
6.93878	4.16327	0.151726
7.14286	4.16327	0.0942465
7.34694	4.16327	0.0367666
7.55102	4.16327	-0.0207134
7.7551	4.16327	-0.0781933
7.95918	4.16327	-0.0446785
8.16327	4.16327	0.000210638
8.36735	4.16327	0.0450998
8.57143	4.16327	0.0899889
8.77551	4.16327	0.134878
8.97959	4.16327	0.203066
9.18367	4.16327	0.300377
9.38776	4.16327	0.397689
9.59184	4.16327	0.495
9.79592	4.16327	0.592312
10	4.16327	0.689623

0	4.40816	0.440816
0.204082	4.40816	0.395476
0.408163	4.40816	0.350136
0.612245	4.40816	0.304796
0.816327	4.40816	0.259456
1.02041	4.40816	0.214115
1.22449	4.40816	0.196802
1.42857	4.40816	0.201911
1.63265	4.40816	0.207019
1.83673	4.40816	0.212127
2.04082	4.40816	0.217236
2.2449	4.40816	0.227318
2.44898	4.40816	0.277191
2.65306	4.40816	0.327064
2.85714	4.40816	0.376937
3.06122	4.40816	0.42681
3.26531	4.40816	0.476683
3.46939	4.40816	0.519404
3.67347	4.40816	0.55855
