x	 y 	 diff
2.85714	4.40816	0.0201845
3.06122	4.40816	0.0100425
3.26531	4.40816	0.00109772
3.46939	4.40816	0.0178554
3.67347	4.40816	0.0341859
3.87755	4.40816	0.0442111
4.08163	4.40816	0.04589
4.28571	4.40816	0.0375283
4.4898	4.40816	0.0299112
4.69388	4.40816	0.0523883
4.89796	4.40816	0.0624345
5.10204	4.40816	0.0602613
5.30612	4.40816	0.0465869
5.5102	4.40816	0.0226074
5.71429	4.40816	0.0190663
5.91837	4.40816	0.0171474
6.12245	4.40816	0.0107927
6.32653	4.40816	0.00244821
6.53061	4.40816	0.00535758
6.73469	4.40816	0.017139
6.93878	4.40816	0.0375368
7.14286	4.40816	0.0503551
7.34694	4.40816	0.0537538
7.55102	4.40816	0.0462838
7.7551	4.40816	0.026947
7.95918	4.40816	0.0451302
8.16327	4.40816	0.0571856
8.36735	4.40816	0.057398
8.57143	4.40816	0.04678
8.77551	4.40816	0.0267939
8.97959	4.40816	0.0120655
9.18367	4.40816	0.00795155
9.38776	4.40816	0.000868865
9.59184	4.40816	0.00667402
9.79592	4.40816	0.0121495
10	4.40816	0.0131158

0	4.65306	0
0.204082	4.65306	0.00402897
0.408163	4.65306	0.00755917
0.612245	4.65306	0.0101126
0.816327	4.65306	0.0112516
1.02041	4.65306	0.0105976
1.22449	4.65306	0.0127837
1.42857	4.65306	0.016605
1.63265	4.65306	0.0179903
1.83673	4.65306	0.0169193
2.04082	4.65306	0.0134738
2.2449	4.65306	0.00871058
2.44898	4.65306	0.00903481
2.65306	4.65306	0.00778761
2.85714	4.65306	0.0053854
3.06122	4.65306	0.00229258
3.26531	4.65306	0.000997809
3.46939	4.65306	0.00524446
3.67347	4.65306	0.00932877
3.87755	4.65306	0.012165
4.08163	4.65306	0.0133492
4.28571	4.65306	0.012546
4.4898	4.65306	0.0116277
4.69388	4.65306	0.0157473
4.89796	4.65306	0.0174064
5.10204	4.65306	0.0166468
5.30612	4.65306	0.0136107
5.5102	4.65306	0.00853482
5.71429	4.65306	0.00687077
5.91837	4.65306	0.00534676
6.12245	4.65306	0.00294473
6.32653	4.65306	0.00014884
6.53061	4.65306	0.00254041
6.73469	4.65306	0.00586381
6.93878	4.65306	0.0105871
7.14286	4.65306	0.0138102
7.34694	4.65306	0.0151688
7.55102	4.65306	0.014376
7.7551	4.65306	0.0112344
7.95918	4.65306	0.0144337
8.16327	4.65306	0.0162843
8.36735	4.65306	0.0157907
8.57143	4.65306	0.0131534
8.77551	4.65306	0.00866176
8.97959	4.65306	0.00493285
9.18367	4.65306	0.00295741
9.38776	4.65306	0.000394365
9.59184	4.65306	0.00225977
9.79592	4.65306	0.0045047
10	4.65306	0.00585709

0	4.89796	5.55112e-17
0.204082	4.89796	0.00802909
0.408163	4.89796	0.0145062
0.612245	4.89796	0.0179436
0.816327	4.89796	0.01698
1.02041	4.89796	0.0104365
1.22449	4.89796	0.0155176
1.42857	4.89796	0.0279168
1.63265	4.89796	0.0327353
1.83673	4.89796	0.0299105
2.04082	4.89796	0.019697
2.2449	4.89796	0.00587727
2.44898	4.89796	0.0118451
2.65306	4.89796	0.0129229
2.85714	4.89796	0.0104067
3.06122	4.89796	0.00574137
3.26531	4.89796	0.000461271
3.46939	4.89796	0.00850562
3.67347	4.89796	0.0173229
3.87755	4.89796	0.0222564
4.08163	4.89796	0.0220491
4.28571	4.89796	0.0156574
4.4898	4.89796	0.0101069
4.69388	4.89796	0.0244315
4.89796	4.89796	0.0310994
5.10204	4.89796	0.0302408
5.30612	4.89796	0.0222984
5.5102	4.89796	0.00800853
5.71429	4.89796	0.00723091
5.91837	4.89796	0.00771635
6.12245	4.89796	0.00546959
6.32653	4.89796	0.00199721
6.53061	4.89796	0.00114334
6.73469	4.89796	0.00695525
6.93878	4.89796	0.0185196
7.14286	4.89796	0.0254154
7.34694	4.89796	0.0265094
7.55102	4.89796	0.0209089
7.7551	4.89796	0.00799919
7.95918	4.89796	0.0197816
8.16327	4.89796	0.0279876
8.36735	4.89796	0.0288989
8.57143	4.89796	0.0231394
8.77551	4.89796	0.0116097
8.97959	4.89796	0.00372355
9.18367	4.89796	0.00288159
9.38776	4.89796	0.000211106
9.59184	4.89796	0.00274284
9.79592	4.89796	0.00442339
10	4.89796	0.00332657

0	5.14286	0
0.204082	5.14286	0.0178557
0.408163	5.14286	0.0322011
0.612245	5.14286	0.0396719
0.816327	5.14286	0.0371889
1.02041	5.14286	0.022086
1.22449	5.14286	0.033462
1.42857	5.14286	0.0615392
1.63265	5.14286	0.0724714
1.83673	5.14286	0.0661168
2.04082	5.14286	0.0430512
2.2449	5.14286	0.0118629
2.44898	5.14286	0.0256942
2.65306	5.14286	0.0284659
2.85714	5.14286	0.0231089
3.06122	5.14286	0.0128914
3.26531	5.14286	0.00128342
3.46939	5.14286	0.0187108
3.67347	5.14286	0.0383905
3.87755	5.14286	0.0492863
4.08163	5.14286	0.0485554
4.28571	5.14286	0.0338373
4.4898	5.14286	0.0211025
4.69388	5.14286	0.0536015
4.89796	5.14286	0.0687836
5.10204	5.14286	0.0669432
5.30612	5.14286	0.0490812
5.5102	5.14286	0.0168635
5.71429	5.14286	0.0154011
5.91837	5.14286	0.0168511
6.12245	5.14286	0.0121217
6.32653	5.14286	0.00462037
6.53061	5.14286	0.00213047
6.73469	5.14286	0.0149701
6.93878	5.14286	0.040914
7.14286	5.14286	0.0562991
7.34694	5.14286	0.0585623
7.55102	5.14286	0.0456847
7.7551	5.14286	0.016276
7.95918	5.14286	0.0430472
8.16327	5.14286	0.0617712
8.36735	5.14286	0.0639971
8.57143	5.14286	0.0511358
8.77551	5.14286	0.0252241
8.97959	5.14286	0.00763849
9.18367	5.14286	0.00609154
9.38776	5.14286	0.000409025
9.59184	5.14286	0.00591457
9.79592	5.14286	0.00935817
10	5.14286	0.00652023

0	5.38776	0
0.204082	5.38776	0.0286141
0.408163	5.38776	0.0519693
0.612245	5.38776	0.065025
0.816327	5.38776	0.0631682
1.02041	5.38776	0.0424046
1.22449	5.38776	0.0601593
1.42857	5.38776	0.102014
1.63265	5.38776	0.118182
1.83673	5.38776	0.108452
2.04082	5.38776	0.073686
2.2449	5.38776	0.026546
2.44898	5.38776	0.0452183
2.65306	5.38776	0.0473213
2.85714	5.38776	0.0372461
3.06122	5.38776	0.0198891
3.26531	5.38776	0.000448911
3.46939	5.38776	0.0312615
3.67347	5.38776	0.0623537
3.87755	5.38776	0.0802863
4.08163	5.38776	0.0807999
4.28571	5.38776	0.0603582
4.4898	5.38776	0.0423921
4.69388	5.38776	0.0904592
4.89796	5.38776	0.112583
5.10204	5.38776	0.109203
5.30612	5.38776	0.0818208
5.5102	5.38776	0.0329309
5.71429	5.38776	0.0289213
5.91837	5.38776	0.0289331
6.12245	5.38776	0.019687
6.32653	5.38776	0.00628812
6.53061	5.38776	0.00598642
6.73469	5.38776	0.0270946
6.93878	5.38776	0.0672581
7.14286	5.38776	0.0916029
7.34694	5.38776	0.0962886
7.55102	5.38776	0.0782907
7.7551	5.38776	0.0355265
7.95918	5.38776	0.0748793
8.16327	5.38776	0.10192
8.36735	5.38776	0.104243
8.57143	5.38776	0.0839632
8.77551	5.38776	0.0441316
8.97959	5.38776	0.0162488
9.18367	5.38776	0.0117387
9.38776	5.38776	0.00103272
9.59184	5.38776	0.0106337
9.79592	5.38776	0.0179854
10	5.38776	0.0159262

0	5.63265	0
0.204082	5.63265	0.0527371
0.408163	5.63265	0.0987805
0.612245	5.63265	0.131714
0.816327	5.63265	0.145667
1.02041	5.63265	0.135554
1.22449	5.63265	0.164383
1.42857	5.63265	0.215819
1.63265	5.63265	0.234561
1.83673	5.63265	0.220337
2.04082	5.63265	0.174247
2.2449	5.63265	0.110617
2.44898	5.63265	0.116437
2.65306	5.63265	0.101167
2.85714	5.63265	0.0703958
3.06122	5.63265	0.030356
3.26531	5.63265	0.0123354
3.46939	5.63265	0.0680712
3.67347	5.63265	0.121733
3.87755	5.63265	0.158645
4.08163	5.63265	0.173386
4.28571	5.63265	0.161453
4.4898	5.63265	0.148331
4.69388	5.63265	0.204066
4.89796	5.63265	0.226778
5.10204	5.63265	0.217029
5.30612	5.63265	0.176728
5.5102	5.63265	0.109051
5.71429	5.63265	0.0880214
5.91837	5.63265	0.069116
6.12245	5.63265	0.0384269
6.32653	5.63265	0.00245183
6.53061	5.63265	0.0320921
6.73469	5.63265	0.0753535
6.93878	5.63265	0.137817
7.14286	5.63265	0.180145
7.34694	5.63265	0.19745
7.55102	5.63265	0.185883
7.7551	5.63265	0.142792
7.95918	5.63265	0.186269
8.16327	5.63265	0.211831
8.36735	5.63265	0.205931
8.57143	5.63265	0.171261
8.77551	5.63265	0.111704
8.97959	5.63265	0.0627601
9.18367	5.63265	0.0378191
9.38776	5.63265	0.00499182
9.59184	5.63265	0.0290579
9.79592	5.63265	0.0576157
10	5.63265	0.0741949

0	5.87755	0
0.204082	5.87755	0.0672359
0.408163	5.87755	0.126743
0.612245	5.87755	0.171112
0.816327	5.87755	0.193564
1.02041	5.87755	0.188228
1.22449	5.87755	0.223938
1.42857	5.87755	0.282616
1.63265	5.87755	0.303542
1.83673	5.87755	0.286404
2.04082	5.87755	0.23247
2.2449	5.87755	0.157587
2.44898	5.87755	0.157332
2.65306	5.87755	0.132725
2.85714	5.87755	0.0902189
3.06122	5.87755	0.0370104
3.26531	5.87755	0.0192598
3.46939	5.87755	0.0895919
3.67347	5.87755	0.15703
3.87755	5.87755	0.205126
4.08163	5.87755	0.227622
4.28571	5.87755	0.219318
4.4898	5.87755	0.207954
4.69388	5.87755	0.270193
4.89796	5.87755	0.294301
5.10204	5.87755	0.280927
5.30612	5.87755	0.232275
5.5102	5.87755	0.152012
5.71429	5.87755	0.12154
5.91837	5.87755	0.0923563
6.12245	5.87755	0.0495666
6.32653	5.87755	0.000673277
6.53061	5.87755	0.0465675
6.73469	5.87755	0.102892
6.93878	5.87755	0.179425
7.14286	5.87755	0.232709
7.34694	5.87755	0.257099
7.55102	5.87755	0.24815
7.7551	5.87755	0.202801
7.95918	5.87755	0.250434
8.16327	5.87755	0.276507
8.36735	5.87755	0.266252
8.57143	5.87755	0.222777
8.77551	5.87755	0.150566
8.97959	5.87755	0.0888218
9.18367	5.87755	0.0525606
9.38776	5.87755	0.00719319
9.59184	5.87755	0.0395858
9.79592	5.87755	0.0800233
10	5.87755	0.106629

0	6.12245	0
0.204082	6.12245	0.0706217
0.408163	6.12245	0.13294
0.612245	6.12245	0.178997
0.816327	6.12245	0.201507
1.02041	6.12245	0.194166
1.22449	6.12245	0.231915
1.42857	6.12245	0.295133
1.63265	6.12245	0.317795
1.83673	6.12245	0.299565
2.04082	6.12245	0.241806
2.2449	6.12245	0.161718
2.44898	6.12245	0.163214
2.65306	6.12245	0.138548
2.85714	6.12245	0.0946542
3.06122	6.12245	0.0392628
3.26531	6.12245	0.0194178
3.46939	6.12245	0.0934588
3.67347	6.12245	0.164517
3.87755	6.12245	0.214798
4.08163	6.12245	0.237575
4.28571	6.12245	0.227266
4.4898	6.12245	0.214096
4.69388	6.12245	0.281496
4.89796	6.12245	0.307932
5.10204	6.12245	0.294102
5.30612	6.12245	0.242372
5.5102	6.12245	0.156685
5.71429	6.12245	0.125519
5.91837	6.12245	0.0960333
6.12245	6.12245	0.0519305
6.32653	6.12245	0.00127074
6.53061	6.12245	0.0476137
6.73469	6.12245	0.106506
6.93878	6.12245	0.187606
7.14286	6.12245	0.24373
7.34694	6.12245	0.268813
7.55102	6.12245	0.258081
7.7551	6.12245	0.208246
7.95918	6.12245	0.260069
8.16327	6.12245	0.288952
8.36735	6.12245	0.278809
8.57143	6.12245	0.232977
8.77551	6.12245	0.156275
8.97959	6.12245	0.0912709
9.18367	6.12245	0.0542092
9.38776	6.12245	0.00736494
9.59184	6.12245	0.0409958
9.79592	6.12245	0.082544
10	6.12245	0.109233

0	6.36735	0
0.204082	6.36735	0.0620691
0.408163	6.36735	0.115756
0.612245	6.36735	0.153027
0.816327	6.36735	0.16653
1.02041	6.36735	0.149897
1.22449	6.36735	0.184482
1.42857	6.36735	0.249338
1.63265	6.36735	0.273254
1.83673	6.36735	0.25589
2.04082	6.36735	0.198623
2.2449	6.36735	0.119827
2.44898	6.36735	0.131481
2.65306	6.36735	0.116725
2.85714	6.36735	0.0825586
3.06122	6.36735	0.036786
3.26531	6.36735	0.0123069
3.46939	6.36735	0.0783602
3.67347	6.36735	0.14213
3.87755	6.36735	0.184925
4.08163	6.36735	0.199957
4.28571	6.36735	0.181588
4.4898	6.36735	0.162785
4.69388	6.36735	0.233902
4.89796	6.36735	0.263668
5.10204	6.36735	0.252785
5.30612	6.36735	0.203645
5.5102	6.36735	0.120224
5.71429	6.36735	0.0977647
5.91837	6.36735	0.0786935
6.12245	6.36735	0.0448667
6.32653	6.36735	0.00442073
6.53061	6.36735	0.0342331
6.73469	6.36735	0.0844176
6.93878	6.36735	0.159876
7.14286	6.36735	0.210121
7.34694	6.36735	0.229032
7.55102	6.36735	0.211789
7.7551	6.36735	0.155071
7.95918	6.36735	0.211122
8.16327	6.36735	0.245285
8.36735	6.36735	0.240052
8.57143	6.36735	0.198792
8.77551	6.36735	0.126369
8.97959	6.36735	0.0683533
9.18367	6.36735	0.0417924
9.38776	6.36735	0.0053563
9.59184	6.36735	0.0326107
9.79592	6.36735	0.0637005
10	6.36735	0.0797907

0	6.61224	0
0.204082	6.61224	0.0414649
0.408163	6.61224	0.0749694
0.612245	6.61224	0.0928834
0.816327	6.61224	0.0882241
1.02041	6.61224	0.0549455
1.22449	6.61224	0.0811151
1.42857	6.61224	0.144679
1.63265	6.61224	0.169362
1.83673	6.61224	0.154841
2.04082	6.61224	0.102424
2.2449	6.61224	0.0314784
2.44898	6.61224	0.0617763
2.65306	6.61224	0.066993
2.85714	6.61224	0.0537755
3.06122	6.61224	0.0295353
3.26531	6.61224	0.00214185
3.46939	6.61224	0.0441167
3.67347	6.61224	0.0895854
3.87755	6.61224	0.115134
4.08163	6.61224	0.114316
4.28571	6.61224	0.0817767
4.4898	6.61224	0.0534771
4.69388	6.61224	0.126854
4.89796	6.61224	0.16096
5.10204	6.61224	0.156461
5.30612	6.61224	0.115629
5.5102	6.61224	0.0422415
5.71429	6.61224	0.0379766
5.91837	6.61224	0.040138
6.12245	6.61224	0.0282859
6.32653	6.61224	0.0101474
6.53061	6.61224	0.00628903
6.73469	6.61224	0.0363832
6.93878	6.61224	0.0958943
7.14286	6.61224	0.13146
7.34694	6.61224	0.137268
7.55102	6.61224	0.10874
7.7551	6.61224	0.042722
7.95918	6.61224	0.10304
8.16327	6.61224	0.144975
8.36735	6.61224	0.149495
8.57143	6.61224	0.119801
8.77551	6.61224	0.0605108
8.97959	6.61224	0.0198287
9.18367	6.61224	0.015177
9.38776	6.61224	0.0011466
9.59184	6.61224	0.0143376
9.79592	6.61224	0.0232906
10	6.61224	0.0179982

0	6.85714	1.11022e-16
0.204082	6.85714	0.04277
0.408163	6.85714	0.0784761
0.612245	6.85714	0.100348
0.816327	6.85714	0.102189
1.02041	6.85714	0.0786334
1.22449	6.85714	0.104137
1.42857	6.85714	0.159869
1.63265	6.85714	0.181098
1.83673	6.85714	0.16754
2.04082	6.85714	0.120353
2.2449	6.85714	0.0560696
2.44898	6.85714	0.0763822
2.65306	6.85714	0.0744388
2.85714	6.85714	0.0561372
3.06122	6.85714	0.0280546
3.26531	6.85714	0.00282621
3.46939	6.85714	0.0495048
3.67347	6.85714	0.0950112
3.87755	6.85714	0.122841
4.08163	6.85714	0.127274
4.28571	6.85714	0.103559
4.4898	6.85714	0.0820157
4.69388	6.85714	0.145133
4.89796	6.85714	0.173402
5.10204	6.85714	0.167416
5.30612	6.85714	0.129188
5.5102	6.85714	0.0620707
5.71429	6.85714	0.0524535
5.91837	6.85714	0.0474423
6.12245	6.85714	0.0299959
6.32653	6.85714	0.00697123
6.53061	6.85714	0.0145431
6.73469	6.85714	0.0472517
6.93878	6.85714	0.104213
7.14286	6.85714	0.139927
7.34694	6.85714	0.149234
7.55102	6.85714	0.128072
7.7551	6.85714	0.0736438
7.95918	6.85714	0.124746
8.16327	6.85714	0.158714
8.36735	6.85714	0.159482
8.57143	6.85714	0.129888
8.77551	6.85714	0.0740327
8.97959	6.85714	0.0330054
9.18367	6.85714	0.021846
9.38776	6.85714	0.0023642
9.59184	6.85714	0.0184077
9.79592	6.85714	0.0333839
10	6.85714	0.0357193

0	7.10204	0
0.204082	7.10204	0.0434486
0.408163	7.10204	0.0811515
0.612245	7.10204	0.107602
0.816327	7.10204	0.117758
1.02041	7.10204	0.107258
1.22449	7.10204	0.13131
1.42857	7.10204	0.175666
1.63265	7.10204	0.191958
1.83673	7.10204	0.179954
2.04082	7.10204	0.140597
2.2449	7.10204	0.0863835
2.44898	7.10204	0.0933803
2.65306	7.10204	0.0822742
2.85714	7.10204	0.0578624
3.06122	7.10204	0.0254946
3.26531	7.10204	0.00914912
3.46939	7.10204	0.0552768
3.67347	7.10204	0.0997681
3.87755	7.10204	0.129882
4.08163	7.10204	0.140963
4.28571	7.10204	0.12915
4.4898	7.10204	0.1168
4.69388	7.10204	0.165248
4.89796	7.10204	0.185351
5.10204	7.10204	0.17759
5.30612	7.10204	0.143604
5.5102	7.10204	0.0861203
5.71429	7.10204	0.0698448
5.91837	7.10204	0.0557267
6.12245	7.10204	0.0314938
6.32653	7.10204	0.00272366
6.53061	7.10204	0.0248181
6.73469	7.10204	0.0601243
6.93878	7.10204	0.112476
7.14286	7.10204	0.147545
7.34694	7.10204	0.161135
7.55102	7.10204	0.149941
7.7551	7.10204	0.111688
7.95918	7.10204	0.149745
8.16327	7.10204	0.172674
8.36735	7.10204	0.168598
8.57143	7.10204	0.139825
8.77551	7.10204	0.0896915
8.97959	7.10204	0.0491794
9.18367	7.10204	0.0299117
9.38776	7.10204	0.00387478
9.59184	7.10204	0.0232116
9.79592	7.10204	0.0455837
10	7.10204	0.0576739

0	7.34694	1.11022e-16
0.204082	7.34694	0.0358661
0.408163	7.34694	0.0676475
0.612245	7.34694	0.0914291
0.816327	7.34694	0.103628
1.02041	7.34694	0.101141
1.22449	7.34694	0.12014
1.42857	7.34694	0.151113
1.63265	7.34694	0.162134
1.83673	7.34694	0.15304
2.04082	7.34694	0.124499
2.2449	7.34694	0.0848512
2.44898	7.34694	0.0843498
2.65306	7.34694	0.0709787
2.85714	7.34694	0.0481484
3.06122	7.34694	0.0196622
3.26531	7.34694	0.0104421
3.46939	7.34694	0.0479252
3.67347	7.34694	0.0838525
3.87755	7.34694	0.109558
4.08163	7.34694	0.121734
4.28571	7.34694	0.117634
4.4898	7.34694	0.111827
4.69388	7.34694	0.144608
4.89796	7.34694	0.157237
5.10204	7.34694	0.150058
5.30612	7.34694	0.124235
5.5102	7.34694	0.081707
5.71429	7.34694	0.0652773
5.91837	7.34694	0.0494681
6.12245	7.34694	0.026468
6.32653	7.34694	0.000242386
6.53061	7.34694	0.0251099
6.73469	7.34694	0.0552113
6.93878	7.34694	0.0958891
7.14286	7.34694	0.12428
7.34694	7.34694	0.137401
7.55102	7.34694	0.132904
7.7551	7.34694	0.10917
7.95918	7.34694	0.134207
8.16327	7.34694	0.147806
8.36735	7.34694	0.142205
8.57143	7.34694	0.119048
8.77551	7.34694	0.0807055
8.97959	7.34694	0.0478001
9.18367	7.34694	0.0282446
9.38776	7.34694	0.00387658
9.59184	7.34694	0.0212374
9.79592	7.34694	0.043
10	7.34694	0.057453

0	7.59184	1.11022e-16
0.204082	7.59184	0.0224106
0.408163	7.59184	0.0426413
0.612245	7.59184	0.0586027
0.816327	7.59184	0.0683824
1.02041	7.59184	0.0703249
1.22449	7.59184	0.0817129
1.42857	7.59184	0.097874
1.63265	7.59184	0.103388
1.83673	7.59184	0.0981657
2.04082	7.59184	0.0825657
2.2449	7.59184	0.0606793
2.44898	7.59184	0.0568152
2.65306	7.59184	0.0460829
2.85714	7.59184	0.0303024
3.06122	7.59184	0.0115034
3.26531	7.59184	0.00815914
3.46939	7.59184	0.0312439
3.67347	7.59184	0.0532405
3.87755	7.59184	0.0697821
4.08163	7.59184	0.0791031
4.28571	7.59184	0.0797376
4.4898	7.59184	0.0785917
4.69388	7.59184	0.0949944
4.89796	7.59184	0.100643
5.10204	7.59184	0.0957199
5.30612	7.59184	0.080847
5.5102	7.59184	0.0570589
5.71429	7.59184	0.0450992
5.91837	7.59184	0.0328706
6.12245	7.59184	0.0168044
6.32653	7.59184	0.000983211
6.53061	7.59184	0.0183048
6.73469	7.59184	0.0376545
6.93878	7.59184	0.0616362
7.14286	7.59184	0.0790606
7.34694	7.59184	0.0883359
7.55102	7.59184	0.0882083
7.7551	7.59184	0.0778145
7.95918	7.59184	0.0898516
8.16327	7.59184	0.0953337
8.36735	7.59184	0.0905702
8.57143	7.59184	0.0764369
8.77551	7.59184	0.0541991
8.97959	7.59184	0.0339421
9.18367	7.59184	0.0196581
9.38776	7.59184	0.00280577
9.59184	7.59184	0.0144447
9.79592	7.59184	0.0299065
10	7.59184	0.0414674

0	7.83673	1.11022e-16
0.204082	7.83673	0.00582087
0.408163	7.83673	0.0114967
0.612245	7.83673	0.0168884
0.816327	7.83673	0.0218687
1.02041	7.83673	0.0263274
1.22449	7.83673	0.0287385
1.42857	7.83673	0.0293262
1.63265	7.83673	0.0292053
1.83673	7.83673	0.02837
2.04082	7.83673	0.0268441
2.2449	7.83673	0.0244248
2.44898	7.83673	0.0194054
2.65306	7.83673	0.0139288
2.85714	7.83673	0.00811633
3.06122	7.83673	0.00210297
3.26531	7.83673	0.00396785
3.46939	7.83673	0.00958352
3.67347	7.83673	0.0147853
3.87755	7.83673	0.0196241
4.08163	7.83673	0.0239824
4.28571	7.83673	0.0277626
4.4898	7.83673	0.0302724
4.69388	7.83673	0.0299184
4.89796	7.83673	0.0288488
5.10204	7.83673	0.0270757
5.30612	7.83673	0.0246404
5.5102	7.83673	0.0216119
5.71429	7.83673	0.0165898
5.91837	7.83673	0.0107554
6.12245	7.83673	0.00466567
6.32653	7.83673	0.00153868
6.53061	7.83673	0.007712
6.73469	7.83673	0.0133499
6.93878	7.83673	0.0179553
7.14286	7.83673	0.0221243
7.34694	7.83673	0.025751
7.55102	7.83673	0.0287519
7.7551	7.83673	0.0310697
7.95918	7.83673	0.030116
8.16327	7.83673	0.0281306
8.36735	7.83673	0.0254634
8.57143	7.83673	0.0221726
8.77551	7.83673	0.0183425
8.97959	7.83673	0.0134243
9.18367	7.83673	0.00737889
9.38776	7.83673	0.00116252
9.59184	7.83673	0.00508035
9.79592	7.83673	0.0112042
10	7.83673	0.0170684

0	8.08163	0
0.204082	8.08163	0.0132203
0.408163	8.08163	0.0245421
0.612245	8.08163	0.0321459
0.816327	8.08163	0.0343662
1.02041	8.08163	0.0297613
1.22449	8.08163	0.0372745
1.42857	8.08163	0.0520582
1.63265	8.08163	0.0575693
1.83673	8.08163	0.0537311
2.04082	8.08163	0.0408549
2.2449	8.08163	0.0231946
2.44898	8.08163	0.0267556
2.65306	8.08163	0.0243352
2.85714	8.08163	0.0175184
3.06122	8.08163	0.0080729
3.26531	8.08163	0.00212463
3.46939	8.08163	0.0162957
3.67347	8.08163	0.0300157
3.87755	8.08163	0.038985
4.08163	8.08163	0.0416661
4.28571	8.08163	0.0367824
4.4898	8.08163	0.0320234
4.69388	8.08163	0.0484104
4.89796	8.08163	0.0554318
5.10204	8.08163	0.0532467
5.30612	8.08163	0.0423966
5.5102	8.08163	0.0237823
5.71429	8.08163	0.0195132
5.91837	8.08163	0.0161653
6.12245	8.08163	0.00947544
6.32653	8.08163	0.00128636
6.53061	8.08163	0.00649683
6.73469	8.08163	0.0170213
6.93878	8.08163	0.0335296
7.14286	8.08163	0.0443273
7.34694	8.08163	0.0480281
7.55102	8.08163	0.0435403
7.7551	8.08163	0.0301118
7.95918	8.08163	0.0431465
8.16327	8.08163	0.0513389
8.36735	8.08163	0.0506084
8.57143	8.08163	0.0417182
8.77551	8.08163	0.0257699
8.97959	8.08163	0.0133207
9.18367	8.08163	0.00829084
9.38776	8.08163	0.00102432
9.59184	8.08163	0.00658892
9.79592	8.08163	0.0126446
10	8.08163	0.0153029

0	8.32653	0
0.204082	8.32653	0.0340175
0.408163	8.32653	0.0642063
0.612245	8.32653	0.0868967
0.816327	8.32653	0.0987302
1.02041	8.32653	0.0967988
1.22449	8.32653	0.11476
1.42857	8.32653	0.143746
1.63265	8.32653	0.154032
1.83673	8.32653	0.145462
2.04082	8.32653	0.118665
2.2449	8.32653	0.0814137
2.44898	8.32653	0.0805044
2.65306	8.32653	0.0675319
2.85714	8.32653	0.0456933
3.06122	8.32653	0.0185532
3.26531	8.32653	0.0101035
3.46939	8.32653	0.0456137
3.67347	8.32653	0.0796339
3.87755	8.32653	0.104073
4.08163	8.32653	0.115831
4.28571	8.32653	0.112333
4.4898	8.32653	0.107129
4.69388	8.32653	0.137721
4.89796	8.32653	0.149425
5.10204	8.32653	0.142563
5.30612	8.32653	0.118225
5.5102	8.32653	0.0782292
5.71429	8.32653	0.0624395
5.91837	8.32653	0.0471579
6.12245	8.32653	0.0251363
6.32653	8.32653	9.12687e-05
6.53061	8.32653	0.0241352
6.73469	8.32653	0.0527512
6.93878	8.32653	0.091157
7.14286	8.32653	0.118046
7.34694	8.32653	0.130623
7.55102	8.32653	0.126685
7.7551	8.32653	0.104716
7.95918	8.32653	0.128022
8.16327	8.32653	0.140551
8.36735	8.32653	0.135085
8.57143	8.32653	0.113163
8.77551	8.32653	0.0770065
8.97959	8.32653	0.0458342
9.18367	8.32653	0.0270343
9.38776	8.32653	0.00372363
9.59184	8.32653	0.0202863
9.79592	8.32653	0.0411549
10	8.32653	0.0551721

0	8.57143	1.11022e-16
0.204082	8.57143	0.0493098
0.408163	8.57143	0.0930893
0.612245	8.57143	0.126037
0.816327	8.57143	0.143303
1.02041	8.57143	0.140686
1.22449	8.57143	0.166696
1.42857	8.57143	0.208546
1.63265	8.57143	0.223384
1.83673	8.57143	0.210986
2.04082	8.57143	0.17226
2.2449	8.57143	0.118412
2.44898	8.57143	0.116909
2.65306	8.57143	0.0979808
2.85714	8.57143	0.0662457
3.06122	8.57143	0.0268529
3.26531	8.57143	0.0147307
3.46939	8.57143	0.0661867
3.67347	8.57143	0.115477
3.87755	8.57143	0.150928
4.08163	8.57143	0.168061
4.28571	8.57143	0.163156
4.4898	8.57143	0.155742
4.69388	8.57143	0.199874
4.89796	8.57143	0.216724
5.10204	8.57143	0.206753
5.30612	8.57143	0.17154
5.5102	8.57143	0.11371
5.71429	8.57143	0.0907335
5.91837	8.57143	0.0684597
6.12245	8.57143	0.0364501
6.32653	8.57143	7.31519e-05
6.53061	8.57143	0.0351213
6.73469	8.57143	0.0766297
6.93878	8.57143	0.132226
7.14286	8.57143	0.171186
7.34694	8.57143	0.189473
7.55102	8.57143	0.183904
7.7551	8.57143	0.152291
7.95918	8.57143	0.185886
8.16327	8.57143	0.20389
8.36735	8.57143	0.195901
8.57143	8.57143	0.164142
8.77551	8.57143	0.111821
8.97959	8.57143	0.066651
9.18367	8.57143	0.0392921
9.38776	8.57143	0.00541755
9.59184	8.57143	0.0294671
9.79592	8.57143	0.0598142
10	8.57143	0.0802646

0	8.81633	0
0.204082	8.81633	0.0566506
0.408163	8.81633	0.106399
0.612245	8.81633	0.14263
0.816327	8.81633	0.159288
1.02041	8.81633	0.151132
1.22449	8.81633	0.181726
1.42857	8.81633	0.234508
1.63265	8.81633	0.253577
1.83673	8.81633	0.238655
2.04082	8.81633	0.190874
2.2449	8.81633	0.124758
2.44898	8.81633	0.12826
2.65306	8.81633	0.110016
2.85714	8.81633	0.0757878
3.06122	8.81633	0.0320027
