x	 y 	 value
6.53061	2.65306	-1.79181
6.65306	2.65306	-2.71657
6.77551	2.65306	-1.43265
6.89796	2.65306	-1.5704
7.02041	2.65306	-1.83166
7.14286	2.65306	-2.24824
7.26531	2.65306	-2.85197
7.38776	2.65306	-3.67467
7.5102	2.65306	-4.74816
7.63265	2.65306	-6.10427
7.7551	2.65306	-7.77481
7.87755	2.65306	-1.0115
8	2.65306	-1.15472

2	2.81633	-1.18865
2.12245	2.81633	-1.15757
2.2449	2.81633	0.304917
2.36735	2.81633	0.27172
2.4898	2.81633	0.241222
2.61224	2.81633	0.219078
2.73469	2.81633	0.210945
2.85714	2.81633	0.222478
2.97959	2.81633	0.259331
3.10204	2.81633	0.327161
3.22449	2.81633	0.431623
3.34694	2.81633	1.23317
3.46939	2.81633	1.33601
3.59184	2.81633	1.44713
3.71429	2.81633	1.55662
3.83673	2.81633	1.65455
3.95918	2.81633	1.731
4.08163	2.81633	1.77604
4.20408	2.81633	1.77976
4.32653	2.81633	1.73222
4.44898	2.81633	1.22066
4.57143	2.81633	1.35098
4.69388	2.81633	1.46872
4.81633	2.81633	1.55859
4.93878	2.81633	1.60533
5.06122	2.81633	1.59364
5.18367	2.81633	1.50826
5.30612	2.81633	1.3339
5.42857	2.81633	1.0553
5.55102	2.81633	0.657165
5.67347	2.81633	0.0802247
5.79592	2.81633	0.067426
5.91837	2.81633	0.034806
6.04082	2.81633	-0.0220857
6.16327	2.81633	-0.107699
6.28571	2.81633	-0.226486
6.40816	2.81633	-0.382895
6.53061	2.81633	-0.581377
6.65306	2.81633	-0.826384
6.77551	2.81633	-1.15136
6.89796	2.81633	-1.23622
7.02041	2.81633	-1.29129
7.14286	2.81633	-1.30606
7.26531	2.81633	-1.27001
7.38776	2.81633	-1.17264
7.5102	2.81633	-1.00343
7.63265	2.81633	-0.751875
7.7551	2.81633	-0.407462
7.87755	2.81633	-0.812416
8	2.81633	-0.816495

2	2.97959	-1.24417
2.12245	2.97959	-1.2198
2.2449	2.97959	0.378988
2.36735	2.97959	0.342792
2.4898	2.97959	0.309452
2.61224	2.97959	0.285489
2.73469	2.97959	0.277424
2.85714	2.97959	0.291778
2.97959	2.97959	0.335071
3.10204	2.97959	0.413826
3.22449	2.97959	0.534562
3.34694	2.97959	1.29853
3.46939	2.97959	1.41031
3.59184	2.97959	1.5322
3.71429	2.97959	1.65416
3.83673	2.97959	1.76612
3.95918	2.97959	1.85802
4.08163	2.97959	1.91981
4.20408	2.97959	1.94142
4.32653	2.97959	1.9128
4.44898	2.97959	1.22446
4.57143	2.97959	1.36634
4.69388	2.97959	1.49555
4.81633	2.97959	1.59584
4.93878	2.97959	1.65095
5.06122	2.97959	1.64461
5.18367	2.97959	1.56055
5.30612	2.97959	1.38251
5.42857	2.97959	1.09424
5.55102	2.97959	0.67945
5.67347	2.97959	0.0175993
5.79592	2.97959	0.00073884
5.91837	2.97959	-0.039083
6.04082	2.97959	-0.107056
6.16327	2.97959	-0.208368
6.28571	2.97959	-0.348211
6.40816	2.97959	-0.531773
6.53061	2.97959	-0.764243
6.65306	2.97959	-1.05081
6.77551	2.97959	-1.23529
6.89796	2.97959	-1.3352
7.02041	2.97959	-1.40594
7.14286	2.97959	-1.43669
7.26531	2.97959	-1.41658
7.38776	2.97959	-1.33479
7.5102	2.97959	-1.18047
7.63265	2.97959	-0.942774
7.7551	2.97959	-0.610865
7.87755	2.97959	-0.818454
8	2.97959	-0.826666

2	3.14286	-1.1469
2.12245	3.14286	-1.14295
2.2449	3.14286	0.341367
2.36735	3.14286	0.306293
2.4898	3.14286	0.274158
2.61224	3.14286	0.251208
2.73469	3.14286	0.243691
2.85714	3.14286	0.257853
2.97959	3.14286	0.299942
3.10204	3.14286	0.376204
3.22449	3.14286	0.492887
3.34694	3.14286	1.21795
3.46939	3.14286	1.31799
3.59184	3.14286	1.42938
3.71429	3.14286	1.54407
3.83673	3.14286	1.65399
3.95918	3.14286	1.7511
4.08163	3.14286	1.82735
4.20408	3.14286	1.87469
4.32653	3.14286	1.88506
4.44898	3.14286	1.20544
4.57143	3.14286	1.33658
4.69388	3.14286	1.458
4.81633	3.14286	1.5555
4.93878	3.14286	1.61487
5.06122	3.14286	1.6219
5.18367	3.14286	1.56238
5.30612	3.14286	1.4221
5.42857	3.14286	1.18687
5.55102	3.14286	0.842454
5.67347	3.14286	0.118813
5.79592	3.14286	0.102616
5.91837	3.14286	0.0628376
6.04082	3.14286	-0.00589668
6.16327	3.14286	-0.10896
6.28571	3.14286	-0.251725
6.40816	3.14286	-0.439566
6.53061	3.14286	-0.677856
6.65306	3.14286	-0.971968
6.77551	3.14286	-1.07937
6.89796	3.14286	-1.18082
7.02041	3.14286	-1.26222
7.14286	3.14286	-1.31495
7.26531	3.14286	-1.33038
7.38776	3.14286	-1.29989
7.5102	3.14286	-1.21486
7.63265	3.14286	-1.06666
7.7551	3.14286	-0.846676
7.87755	3.14286	-0.757231
8	3.14286	-0.772937

2	3.30612	-0.844254
2.12245	3.30612	-0.878273
2.2449	3.30612	0.155656
2.36735	3.30612	0.127263
2.4898	3.30612	0.101786
2.61224	3.30612	0.0836586
2.73469	3.30612	0.0773132
2.85714	3.30612	0.0871837
2.97959	3.30612	0.117704
3.10204	3.30612	0.173306
3.22449	3.30612	0.258424
3.34694	3.30612	0.943344
3.46939	3.30612	1.00413
3.59184	3.30612	1.07658
3.71429	3.30612	1.15745
3.83673	3.30612	1.24353
3.95918	3.30612	1.33157
4.08163	3.30612	1.41835
4.20408	3.30612	1.50064
4.32653	3.30612	1.57522
4.44898	3.30612	1.15569
4.57143	3.30612	1.24629
4.69388	3.30612	1.33407
4.81633	3.30612	1.41091
4.93878	3.30612	1.46869
5.06122	3.30612	1.49929
5.18367	3.30612	1.49461
5.30612	3.30612	1.44652
5.42857	3.30612	1.34692
5.55102	3.30612	1.18768
5.67347	3.30612	0.437747
5.79592	3.30612	0.428625
5.91837	3.30612	0.398772
6.04082	3.30612	0.343399
6.16327	3.30612	0.257717
6.28571	3.30612	0.136935
6.40816	3.30612	-0.0237341
6.53061	3.30612	-0.229082
6.65306	3.30612	-0.483897
6.77551	3.30612	-0.603409
6.89796	3.30612	-0.687883
7.02041	3.30612	-0.77248
7.14286	3.30612	-0.854154
7.26531	3.30612	-0.929855
7.38776	3.30612	-0.996535
7.5102	3.30612	-1.05114
7.63265	3.30612	-1.09064
7.7551	3.30612	-1.11196
7.87755	3.30612	-0.605135
8	3.30612	-0.632504

2	3.46939	-0.283621
2.12245	3.46939	-0.377015
2.2449	3.46939	-0.214542
2.36735	3.46939	-0.229256
2.4898	3.46939	-0.241213
2.61224	3.46939	-0.249735
2.73469	3.46939	-0.25414
2.85714	3.46939	-0.253749
2.97959	3.46939	-0.247881
3.10204	3.46939	-0.235857
3.22449	3.46939	-0.216995
3.34694	3.46939	0.42665
3.46939	3.46939	0.413782
3.59184	3.46939	0.411682
3.71429	3.46939	0.425427
3.83673	3.46939	0.460094
3.95918	3.46939	0.52076
4.08163	3.46939	0.612502
4.20408	3.46939	0.740395
4.32653	3.46939	0.909518
4.44898	3.46939	1.06731
4.57143	3.46939	1.08006
4.69388	3.46939	1.10175
4.81633	3.46939	1.1354
4.93878	3.46939	1.184
5.06122	3.46939	1.25056
5.18367	3.46939	1.3381
5.30612	3.46939	1.44962
5.42857	3.46939	1.58813
5.55102	3.46939	1.75663
5.67347	3.46939	1.02828
5.79592	3.46939	1.03433
5.91837	3.46939	1.02692
6.04082	3.46939	1.00284
6.16327	3.46939	0.958851
6.28571	3.46939	0.891734
6.40816	3.46939	0.798263
6.53061	3.46939	0.675213
6.65306	3.46939	0.519359
6.77551	3.46939	0.272801
6.89796	3.46939	0.228826
7.02041	3.46939	0.15091
7.14286	3.46939	0.0323669
7.26531	3.46939	-0.133491
7.38776	3.46939	-0.353349
7.5102	3.46939	-0.633893
7.63265	3.46939	-0.981812
7.7551	3.46939	-1.40379
7.87755	3.46939	-0.338553
8	3.46939	-0.38256

2	3.63265	0.587595
2.12245	3.63265	0.409573
2.2449	3.63265	-0.805626
2.36735	3.63265	-0.798224
2.4898	3.63265	-0.788394
2.61224	3.63265	-0.781549
2.73469	3.63265	-0.783101
2.85714	3.63265	-0.798464
2.97959	3.63265	-0.83305
3.10204	3.63265	-0.892272
3.22449	3.63265	-0.981544
3.34694	3.63265	-0.380205
3.46939	3.63265	-0.508007
3.59184	3.63265	-0.627421
3.71429	3.63265	-0.720912
3.83673	3.63265	-0.770946
3.95918	3.63265	-0.759988
4.08163	3.63265	-0.670502
4.20408	3.63265	-0.484956
4.32653	3.63265	-0.185813
4.44898	3.63265	0.932413
4.57143	3.63265	0.822466
4.69388	3.63265	0.739045
4.81633	3.63265	0.702303
4.93878	3.63265	0.732398
5.06122	3.63265	0.849482
5.18367	3.63265	1.07371
5.30612	3.63265	1.42524
5.42857	3.63265	1.92422
5.55102	3.63265	2.59081
5.67347	3.63265	1.9443
5.79592	3.63265	1.9753
5.91837	3.63265	2.0055
6.04082	3.63265	2.03443
6.16327	3.63265	2.06163
6.28571	3.63265	2.08664
6.40816	3.63265	2.10897
6.53061	3.63265	2.12816
6.65306	3.63265	2.14375
6.77551	3.63265	1.62946
6.89796	3.63265	1.65451
7.02041	3.63265	1.59559
7.14286	3.63265	1.4313
7.26531	3.63265	1.14025
7.38776	3.63265	0.701061
7.5102	3.63265	0.0923425
7.63265	3.63265	-0.707292
7.7551	3.63265	-1.71923
7.87755	3.63265	0.0661269
8	3.63265	-0.000297512

2	3.79592	1.82199
2.12245	3.79592	1.53024
2.2449	3.79592	-1.65399
2.36735	3.79592	-1.6146
2.4898	3.79592	-1.57331
2.61224	3.79592	-1.54436
2.73469	3.79592	-1.542
2.85714	3.79592	-1.58048
2.97959	3.79592	-1.67404
3.10204	3.79592	-1.83693
3.22449	3.79592	-2.08339
3.34694	3.79592	-1.52529
3.46939	3.79592	-1.81617
3.59184	3.79592	-2.10283
3.71429	3.79592	-2.35046
3.83673	3.79592	-2.52423
3.95918	3.79592	-2.58934
4.08163	3.79592	-2.51097
4.20408	3.79592	-2.25431
4.32653	3.79592	-1.78454
4.44898	3.79592	0.743093
4.57143	3.79592	0.45809
4.69388	3.79592	0.223941
4.81633	3.79592	0.0849682
4.93878	3.79592	0.0854903
5.06122	3.79592	0.269828
5.18367	3.79592	0.6823
5.30612	3.79592	1.36723
5.42857	3.79592	2.36893
5.55102	3.79592	3.73173
5.67347	3.79592	3.23968
5.79592	3.79592	3.30709
5.91837	3.79592	3.3927
6.04082	3.79592	3.50019
6.16327	3.79592	3.63326
6.28571	3.79592	3.7956
6.40816	3.79592	3.99092
6.53061	3.79592	4.2229
6.65306	3.79592	4.49525
6.77551	3.79592	3.54676
6.89796	3.79592	3.67439
7.02041	3.79592	3.64919
7.14286	3.79592	3.42932
7.26531	3.79592	2.9729
7.38776	3.79592	2.23808
7.5102	3.79592	1.18301
7.63265	3.79592	-0.234184
7.7551	3.79592	-2.05535
7.87755	3.79592	0.632515
8	3.79592	0.537089

2	3.95918	3.47217
2.12245	3.95918	3.03374
2.2449	3.95918	-2.79604
2.36735	3.95918	-2.71334
2.4898	3.95918	-2.6295
2.61224	3.95918	-2.57074
2.73469	3.95918	-2.56327
2.85714	3.95918	-2.63332
2.97959	3.95918	-2.80709
3.10204	3.95918	-3.11082
3.22449	3.95918	-3.57071
3.34694	3.95918	-3.05668
3.46939	3.95918	-3.56566
3.59184	3.95918	-4.07667
3.71429	3.95918	-4.53211
3.83673	3.95918	-4.8744
3.95918	3.95918	-5.04597
4.08163	3.95918	-4.98922
4.20408	3.95918	-4.64657
4.32653	3.95918	-3.96044
4.44898	3.95918	0.491452
4.57143	3.95918	-0.0284867
4.69388	3.95918	-0.465561
4.81633	3.95918	-0.743274
4.93878	3.95918	-0.785128
5.06122	3.95918	-0.514626
5.18367	3.95918	0.14473
5.30612	3.95918	1.26944
5.42857	3.95918	2.93599
5.55102	3.95918	5.22089
5.67347	3.95918	4.9683
5.79592	3.95918	5.08528
5.91837	3.95918	5.24673
6.04082	3.95918	5.46211
6.16327	3.95918	5.74091
6.28571	3.95918	6.0926
6.40816	3.95918	6.52666
6.53061	3.95918	7.05256
6.65306	3.95918	7.67979
6.77551	3.95918	6.1049
6.89796	3.95918	6.37366
7.02041	3.95918	6.39936
7.14286	3.95918	6.11311
7.26531	3.95918	5.44599
7.38776	3.95918	4.3291
7.5102	3.95918	2.69354
7.63265	3.95918	0.470407
7.7551	3.95918	-2.40922
7.87755	3.95918	1.38423
8	3.95918	1.25241

2	4.12245	-1.0972
2.12245	4.12245	-1.17353
2.2449	4.12245	0.261638
2.36735	4.12245	0.101771
2.4898	4.12245	-0.0757529
2.61224	4.12245	-0.262703
2.73469	4.12245	-0.450851
2.85714	4.12245	-0.631965
2.97959	4.12245	-0.797818
3.10204	4.12245	-0.940178
3.22449	4.12245	-1.05082
3.34694	4.12245	0.934912
3.46939	4.12245	0.941995
3.59184	4.12245	0.941235
3.71429	4.12245	0.93152
3.83673	4.12245	0.911735
3.95918	4.12245	0.880766
4.08163	4.12245	0.837499
4.20408	4.12245	0.780821
4.32653	4.12245	0.709617
4.44898	4.12245	1.33022
4.57143	4.12245	1.52227
4.69388	4.12245	1.71
4.81633	4.12245	1.88338
4.93878	4.12245	2.03237
5.06122	4.12245	2.14694
5.18367	4.12245	2.21705
5.30612	4.12245	2.23266
5.42857	4.12245	2.18374
5.55102	4.12245	2.06026
5.67347	4.12245	1.04631
5.79592	4.12245	1.22448
5.91837	4.12245	1.39133
6.04082	4.12245	1.53825
6.16327	4.12245	1.65664
6.28571	4.12245	1.73788
6.40816	4.12245	1.77338
6.53061	4.12245	1.75451
6.65306	4.12245	1.67268
6.77551	4.12245	-0.270715
6.89796	4.12245	-0.275007
7.02041	4.12245	-0.267285
7.14286	4.12245	-0.245967
7.26531	4.12245	-0.209475
7.38776	4.12245	-0.156228
7.5102	4.12245	-0.0846457
7.63265	4.12245	0.00685204
7.7551	4.12245	0.119845
7.87755	4.12245	-1.08193
8	4.12245	-1.22994

2	4.28571	-0.509638
2.12245	4.28571	-0.53938
2.2449	4.28571	0.178781
2.36735	4.28571	0.0501722
2.4898	4.28571	-0.0895224
2.61224	4.28571	-0.236708
2.73469	4.28571	-0.387792
2.85714	4.28571	-0.539178
2.97959	4.28571	-0.687275
3.10204	4.28571	-0.828487
3.22449	4.28571	-0.959221
3.34694	4.28571	0.528182
3.46939	4.28571	0.539777
3.59184	4.28571	0.543265
3.71429	4.28571	0.533072
3.83673	4.28571	0.503627
3.95918	4.28571	0.449358
4.08163	4.28571	0.364692
4.20408	4.28571	0.244057
4.32653	4.28571	0.0818813
4.44898	4.28571	1.04457
4.57143	4.28571	1.20107
4.69388	4.28571	1.35088
4.81633	4.28571	1.48463
4.93878	4.28571	1.59298
5.06122	4.28571	1.66656
5.18367	4.28571	1.69603
5.30612	4.28571	1.67202
5.42857	4.28571	1.58519
5.55102	4.28571	1.42617
5.67347	4.28571	1.17606
5.79592	4.28571	1.32538
5.91837	4.28571	1.47453
6.04082	4.28571	1.61997
6.16327	4.28571	1.75814
6.28571	4.28571	1.88551
6.40816	4.28571	1.99852
6.53061	4.28571	2.09364
6.65306	4.28571	2.16731
6.77551	4.28571	0.253104
6.89796	4.28571	0.271527
7.02041	4.28571	0.316167
7.14286	4.28571	0.392415
7.26531	4.28571	0.505662
7.38776	4.28571	0.6613
7.5102	4.28571	0.864721
7.63265	4.28571	1.12131
7.7551	4.28571	1.43647
7.87755	4.28571	-0.643473
8	4.28571	-0.753608

2	4.44898	0.588717
2.12245	4.44898	0.637155
2.2449	4.44898	0.0276843
2.36735	4.44898	-0.039843
2.4898	4.44898	-0.105265
2.61224	4.44898	-0.173942
2.73469	4.44898	-0.251236
2.85714	4.44898	-0.342507
2.97959	4.44898	-0.453118
3.10204	4.44898	-0.588429
3.22449	4.44898	-0.753802
3.34694	4.44898	-0.183328
3.46939	4.44898	-0.176221
3.59184	4.44898	-0.176659
3.71429	4.44898	-0.196869
3.83673	4.44898	-0.249079
3.95918	4.44898	-0.345515
4.08163	4.44898	-0.498405
4.20408	4.44898	-0.719974
4.32653	4.44898	-1.02245
4.44898	4.44898	0.524284
4.57143	4.44898	0.599536
4.69388	4.44898	0.665405
4.81633	4.44898	0.715585
4.93878	4.44898	0.743771
5.06122	4.44898	0.743657
5.18367	4.44898	0.708939
5.30612	4.44898	0.63331
5.42857	4.44898	0.510466
5.55102	4.44898	0.334102
5.67347	4.44898	1.37895
5.79592	4.44898	1.47165
5.91837	4.44898	1.58394
6.04082	4.44898	1.72163
6.16327	4.44898	1.89055
6.28571	4.44898	2.09651
6.40816	4.44898	2.34532
6.53061	4.44898	2.64279
6.65306	4.44898	2.99475
6.77551	4.44898	1.20485
6.89796	4.44898	1.2687
7.02041	4.44898	1.37778
7.14286	4.44898	1.54273
7.26531	4.44898	1.77421
7.38776	4.44898	2.08286
7.5102	4.44898	2.47932
7.63265	4.44898	2.97426
7.7551	4.44898	3.57831
7.87755	4.44898	0.187821
8	4.44898	0.150216

2	4.61224	2.30588
2.12245	4.61224	2.47014
2.2449	4.61224	-0.200855
2.36735	4.61224	-0.171358
2.4898	4.61224	-0.118575
2.61224	4.61224	-0.0620237
2.73469	4.61224	-0.0212224
2.85714	4.61224	-0.0156891
2.97959	4.61224	-0.0649421
3.10204	4.61224	-0.188499
3.22449	4.61224	-0.405879
3.34694	4.61224	-1.25972
3.46939	4.61224	-1.2684
3.59184	4.61224	-1.28302
3.71429	4.61224	-1.32506
3.83673	4.61224	-1.41596
3.95918	4.61224	-1.57718
4.08163	4.61224	-1.83019
4.20408	4.61224	-2.19645
4.32653	4.61224	-2.6974
4.44898	4.61224	-0.281702
4.57143	4.61224	-0.343168
4.69388	4.61224	-0.417013
4.81633	4.61224	-0.503576
4.93878	4.61224	-0.603197
5.06122	4.61224	-0.716218
5.18367	4.61224	-0.842978
5.30612	4.61224	-0.983819
5.42857	4.61224	-1.13908
5.55102	4.61224	-1.3091
5.67347	4.61224	1.66554
5.79592	4.61224	1.66813
5.91837	4.61224	1.72039
6.04082	4.61224	1.84265
6.16327	4.61224	2.05524
6.28571	4.61224	2.37852
6.40816	4.61224	2.83282
6.53061	4.61224	3.43847
6.65306	4.61224	4.21583
6.77551	4.61224	2.67222
6.89796	4.61224	2.80891
7.02041	4.61224	3.01534
7.14286	4.61224	3.30907
7.26531	4.61224	3.70768
7.38776	4.61224	4.22874
7.5102	4.61224	4.88983
7.63265	4.61224	5.7085
7.7551	4.61224	6.70234
7.87755	4.61224	1.49709
8	4.61224	1.57373

2	4.77551	4.74988
2.12245	4.77551	5.07365
2.2449	4.77551	-0.516039
2.36735	4.77551	-0.347457
2.4898	4.77551	-0.125049
2.61224	4.77551	0.111426
2.73469	4.77551	0.322209
2.85714	4.77551	0.467539
2.97959	4.77551	0.507659
3.10204	4.77551	0.402808
3.22449	4.77551	0.113227
3.34694	4.77551	-2.76108
3.46939	4.77551	-2.79915
3.59184	4.77551	-2.84032
3.71429	4.77551	-2.91825
3.83673	4.77551	-3.06659
3.95918	4.77551	-3.31898
4.08163	4.77551	-3.70908
4.20408	4.77551	-4.27053
4.32653	4.77551	-5.03699
4.44898	4.77551	-1.42443
4.57143	4.77551	-1.68786
4.69388	4.77551	-1.96697
4.81633	4.77551	-2.25267
4.93878	4.77551	-2.53588
5.06122	4.77551	-2.80751
5.18367	4.77551	-3.05848
5.30612	4.77551	-3.27971
5.42857	4.77551	-3.46211
5.55102	4.77551	-3.59659
5.67347	4.77551	2.04637
5.79592	4.77551	1.91968
5.91837	4.77551	1.88472
6.04082	4.77551	1.98239
6.16327	4.77551	2.25358
6.28571	4.77551	2.73917
6.40816	4.77551	3.48007
6.53061	4.77551	4.51717
6.65306	4.77551	5.89135
6.77551	4.77551	4.74294
6.89796	4.77551	4.98457
7.02041	4.77551	5.32664
7.14286	4.77551	5.79552
7.26531	4.77551	6.41759
7.38776	4.77551	7.21926
7.5102	4.77551	8.22689
7.63265	4.77551	9.46687
7.7551	4.77551	10.9656
7.87755	4.77551	3.36948
8	4.77551	3.60914

2	4.93878	8.02873
2.12245	4.93878	8.56173
2.2449	4.93878	-0.927069
2.36735	4.93878	-0.571223
2.4898	4.93878	-0.120281
2.61224	4.93878	0.358789
2.73469	4.93878	0.799019
2.85714	4.93878	1.13344
2.97959	4.93878	1.29509
3.10204	4.93878	1.217
3.22449	4.93878	0.832193
3.34694	4.93878	-4.74752
3.46939	4.93878	-4.83087
3.59184	4.93878	-4.91304
3.71429	4.93878	-5.04321
3.83673	4.93878	-5.27055
3.95918	4.93878	-5.64424
4.08163	4.93878	-6.21347
4.20408	4.93878	-7.02741
4.32653	4.93878	-8.13523
