# t	fit_ln(y)
3.36	4.38537	4.42077	4.34997	4.36132	4.40941
3.37	4.38366	4.41906	4.34826	4.35954	4.40778
3.38	4.38196	4.41736	4.34655	4.35777	4.40614
3.39	4.38025	4.41565	4.34485	4.35599	4.40451
3.4	4.37854	4.41395	4.34314	4.35421	4.40288
3.41	4.37684	4.41224	4.34143	4.35243	4.40124
3.42	4.37513	4.41053	4.33973	4.35065	4.39961
3.43	4.37342	4.40883	4.33802	4.34888	4.39797
3.44	4.37172	4.40712	4.33632	4.3471	4.39634
3.45	4.37001	4.40541	4.33461	4.34532	4.3947
3.46	4.36831	4.40371	4.3329	4.34354	4.39307
3.47	4.3666	4.402	4.3312	4.34177	4.39143
3.48	4.36489	4.4003	4.32949	4.33999	4.3898
3.49	4.36319	4.39859	4.32779	4.33821	4.38816
3.5	4.36148	4.39688	4.32608	4.33643	4.38653
3.51	4.35977	4.39518	4.32437	4.33465	4.38489
3.52	4.35807	4.39347	4.32267	4.33288	4.38326
3.53	4.35636	4.39176	4.32096	4.3311	4.38162
3.54	4.35466	4.39006	4.31925	4.32932	4.37999
3.55	4.35295	4.38835	4.31755	4.32754	4.37836
3.56	4.35124	4.38665	4.31584	4.32577	4.37672
3.57	4.34954	4.38494	4.31414	4.32399	4.37509
3.58	4.34783	4.38323	4.31243	4.32221	4.37345
3.59	4.34612	4.38153	4.31072	4.32043	4.37182
3.6	4.34442	4.37982	4.30902	4.31865	4.37018
3.61	4.34271	4.37811	4.30731	4.31688	4.36855
3.62	4.34101	4.37641	4.3056	4.3151	4.36691
3.63	4.3393	4.3747	4.3039	4.31332	4.36528
3.64	4.33759	4.373	4.30219	4.31154	4.36364
3.65	4.33589	4.37129	4.30049	4.30977	4.36201
3.66	4.33418	4.36958	4.29878	4.30799	4.36037
3.67	4.33247	4.36788	4.29707	4.30621	4.35874
3.68	4.33077	4.36617	4.29537	4.30443	4.3571
3.69	4.32906	4.36446	4.29366	4.30265	4.35547
3.7	4.32736	4.36276	4.29195	4.30088	4.35384
3.71	4.32565	4.36105	4.29025	4.2991	4.3522
3.72	4.32394	4.35935	4.28854	4.29732	4.35057
3.73	4.32224	4.35764	4.28684	4.29554	4.34893
3.74	4.32053	4.35593	4.28513	4.29377	4.3473
3.75	4.31882	4.35423	4.28342	4.29199	4.34566
3.76	4.31712	4.35252	4.28172	4.29021	4.34403
3.77	4.31541	4.35081	4.28001	4.28843	4.34239
3.78	4.31371	4.34911	4.2783	4.28665	4.34076
3.79	4.312	4.3474	4.2766	4.28488	4.33912
3.8	4.31029	4.3457	4.27489	4.2831	4.33749
3.81	4.30859	4.34399	4.27319	4.28132	4.33585
3.82	4.30688	4.34228	4.27148	4.27954	4.33422
3.83	4.30517	4.34058	4.26977	4.27776	4.33258
3.84	4.30347	4.33887	4.26807	4.27599	4.33095
3.85	4.30176	4.33716	4.26636	4.27421	4.32932
3.86	4.30006	4.33546	4.26465	4.27243	4.32768
3.87	4.29835	4.33375	4.26295	4.27065	4.32605
3.88	4.29664	4.33205	4.26124	4.26888	4.32441
3.89	4.29494	4.33034	4.25954	4.2671	4.32278
3.9	4.29323	4.32863	4.25783	4.26532	4.32114
3.91	4.29152	4.32693	4.25612	4.26354	4.31951
3.92	4.28982	4.32522	4.25442	4.26176	4.31787
3.93	4.28811	4.32351	4.25271	4.25999	4.31624
3.94	4.28641	4.32181	4.251	4.25821	4.3146
3.95	4.2847	4.3201	4.2493	4.25643	4.31297
3.96	4.28299	4.3184	4.24759	4.25465	4.31133
3.97	4.28129	4.31669	4.24589	4.25288	4.3097
3.98	4.27958	4.31498	4.24418	4.2511	4.30806
3.99	4.27787	4.31328	4.24247	4.24932	4.30643
4	4.27617	4.31157	4.24077	4.24754	4.3048
4.01	4.27446	4.30986	4.23906	4.24576	4.30316
4.02	4.27276	4.30816	4.23735	4.24399	4.30153
4.03	4.27105	4.30645	4.23565	4.24221	4.29989
4.04	4.26934	4.30475	4.23394	4.24043	4.29826
4.05	4.26764	4.30304	4.23224	4.23865	4.29662
4.06	4.26593	4.30133	4.23053	4.23688	4.29499
4.07	4.26422	4.29963	4.22882	4.2351	4.29335
