x	 y 	 value
6.01404	2.09852	-4.89718
6.02324	2.053	-4.99273
6.03243	2.00668	-5.08601
6.04161	1.9596	-5.17699
6.05077	1.91177	-5.26564
6.05991	1.86322	-5.35195
6.06904	1.81396	-5.4359
6.07816	1.76403	-5.51747
6.08726	1.71343	-5.59663
6.09636	1.66218	-5.67337
6.10544	1.61033	-5.74766
6.11451	1.55787	-5.8195
6.12356	1.50484	-5.88886
6.13261	1.45125	-5.95573
6.14165	1.39713	-6.02009
6.15068	1.3425	-6.08193
6.1597	1.28737	-6.14123
6.16871	1.23178	-6.19798
6.17771	1.17575	-6.25216
6.1867	1.11928	-6.30376
6.19568	1.06242	-6.35277
6.20466	1.00518	-6.39918
6.21363	0.947571	-6.44298
6.22259	0.88963	-6.48415
6.23155	0.831373	-6.52269
6.2405	0.772824	-6.55859
6.24945	0.714004	-6.59184
6.25839	0.654936	-6.62244
6.26732	0.595641	-6.65037
6.27625	0.536142	-6.67564
6.28517	0.47646	-6.69823
6.29409	0.416619	-6.71815
6.30301	0.356641	-6.73539
6.31192	0.296547	-6.74994
6.32083	0.23636	-6.76181
6.32973	0.176102	-6.77099
6.33863	0.115796	-6.77749
6.34753	0.0554633	-6.7813
6.35643	-0.00487319	-6.78243
6.36532	-0.0651916	-6.78087
6.37421	-0.12547	-6.77663
6.3831	-0.185685	-6.76971
6.39199	-0.245816	-6.76013
6.40088	-0.305841	-6.74787
6.40976	-0.365736	-6.73295
6.41865	-0.425481	-6.71537
6.42753	-0.485054	-6.69515
6.43641	-0.544432	-6.67229
6.4453	-0.603594	-6.64679
6.45418	-0.662518	-6.61867
6.46306	-0.721183	-6.58794
6.47195	-0.779566	-6.5546
6.48083	-0.837647	-6.51868
6.48972	-0.895404	-6.48018
6.4986	-0.952816	-6.43911
6.50749	-1.00986	-6.39549
6.51638	-1.06652	-6.34934
6.52527	-1.12277	-6.30067
6.53417	-1.17859	-6.24949
6.54307	-1.23396	-6.19582
6.55197	-1.28886	-6.13968
6.56087	-1.34327	-6.08108
6.56978	-1.39717	-6.02006
6.57869	-1.45053	-5.95661
6.5876	-1.50335	-5.89077
6.59652	-1.55559	-5.82256
6.60545	-1.60724	-5.75199
6.61437	-1.65828	-5.67909
6.62331	-1.70869	-5.60388
6.63225	-1.75844	-5.52638
6.64119	-1.80753	-5.44661
6.65015	-1.85593	-5.36461
6.65911	-1.90363	-5.28039
6.66807	-1.95059	-5.19398
6.67705	-1.99681	-5.10541
6.68603	-2.04227	-5.01469
6.69502	-2.08695	-4.92187
6.70402	-2.13082	-4.82696
6.71303	-2.17388	-4.72999
6.72205	-2.2161	-4.63099
6.73108	-2.25746	-4.52999
6.74012	-2.29796	-4.42701
6.74918	-2.33756	-4.32209
6.75824	-2.37626	-4.21526
6.76732	-2.41404	-4.10654
6.77641	-2.45087	-3.99597
6.78551	-2.48674	-3.88357
6.79463	-2.52164	-3.76938
6.80377	-2.55554	-3.65343
6.81292	-2.58844	-3.53575
6.82208	-2.6203	-3.41637
6.83127	-2.65113	-3.29533
6.84047	-2.68089	-3.17265
6.84969	-2.70957	-3.04838
6.85893	-2.73716	-2.92254
6.86819	-2.76364	-2.79517
6.87747	-2.78899	-2.66631
6.88678	-2.81319	-2.536
6.8961	-2.83623	-2.40426
6.90545	-2.85809	-2.27114
6.91483	-2.87875	-2.13668
6.92423	-2.8982	-2.00092
6.93365	-2.91642	-1.8639
6.9431	-2.93338	-1.72567
6.95258	-2.94908	-1.58628
6.96208	-2.96349	-1.44578
6.97161	-2.97659	-1.30422
6.98117	-2.98838	-1.16165
6.99076	-2.99883	-1.01815
7.00037	-3.00793	-0.87377
7.01001	-3.01565	-0.72859
7.01968	-3.02199	-0.582684
7.02937	-3.02692	-0.436133
7.03908	-3.03045	-0.289026
7.04882	-3.03254	-0.141454
7.05857	-3.0332	0.00648228
7.06834	-3.03241	0.15468
7.07813	-3.03017	0.30303
7.08793	-3.02648	0.45142
7.09774	-3.02132	0.599734
7.10755	-3.01471	0.747854
7.11737	-3.00664	0.895662
7.12719	-2.99712	1.04304
7.137	-2.98616	1.18987
7.14681	-2.97377	1.33603
7.15661	-2.95997	1.48142
7.1664	-2.94476	1.62593
7.17617	-2.92816	1.76946
7.18593	-2.9102	1.9119
7.19567	-2.89089	2.05317
7.20539	-2.87025	2.19319
7.21509	-2.8483	2.33186
7.22476	-2.82507	2.46913
7.23442	-2.80057	2.60491
7.24405	-2.77484	2.73915
7.25365	-2.74789	2.87179
7.26323	-2.71974	3.00277
7.27279	-2.69043	3.13203
7.28232	-2.65996	3.25954
7.29183	-2.62837	3.38525
7.30131	-2.59568	3.50911
7.31077	-2.56191	3.63109
7.32021	-2.52707	3.75115
7.32962	-2.4912	3.86926
7.33901	-2.45432	3.98537
7.34838	-2.41645	4.09946
7.35773	-2.3776	4.2115
7.36705	-2.3378	4.32146
7.37636	-2.29708	4.42931
7.38565	-2.25545	4.53502
7.39492	-2.21293	4.63857
7.40417	-2.16955	4.73992
7.4134	-2.12533	4.83907
7.42261	-2.08028	4.93597
7.43181	-2.03444	5.03061
7.441	-1.98781	5.12296
7.45016	-1.94043	5.213
7.45932	-1.8923	5.30072
7.46846	-1.84347	5.38608
7.47758	-1.79393	5.46907
7.48669	-1.74372	5.54967
7.49579	-1.69286	5.62786
7.50488	-1.64137	5.70361
7.51396	-1.58927	5.77692
7.52302	-1.53658	5.84777
7.53207	-1.48332	5.91613
7.54112	-1.42951	5.98199
7.55015	-1.37518	6.04533
7.55918	-1.32035	6.10615
7.56819	-1.26504	6.16442
7.5772	-1.20926	6.22014
7.58619	-1.15305	6.27328
7.59518	-1.09643	6.32384
7.60416	-1.03941	6.3718
7.61314	-0.982013	6.41716
7.62211	-0.92427	6.4599
7.63107	-0.866199	6.50002
7.64002	-0.807822	6.53749
7.64897	-0.749161	6.57233
7.65791	-0.690238	6.60451
7.66685	-0.631075	6.63404
7.67578	-0.571695	6.6609
7.68471	-0.51212	6.68509
7.69363	-0.452371	6.7066
7.70255	-0.392472	6.72544
7.71146	-0.332444	6.7416
7.72037	-0.272309	6.75507
7.72928	-0.212091	6.76586
7.73818	-0.151811	6.77396
7.74708	-0.0914914	6.77937
7.75598	-0.0311544	6.7821
7.76487	0.0291777	6.78214
7.77377	0.0894827	6.77951
7.78266	0.149738	6.77419
7.79155	0.209923	6.7662
7.80043	0.270014	6.75553
7.80932	0.329989	6.7422
7.8182	0.389827	6.72621
