x	 y 	 value
17.0105	1.26284	-0.734882
17.022	1.25401	-0.806132
17.0334	1.24442	-0.876383
17.0447	1.23409	-0.945592
17.056	1.22305	-1.01372
17.0672	1.21131	-1.08075
17.0783	1.1989	-1.14665
17.0894	1.18584	-1.21139
17.1004	1.17214	-1.27496
17.1114	1.15783	-1.33736
17.1223	1.14292	-1.39855
17.1331	1.12744	-1.45854
17.1439	1.11138	-1.51732
17.1546	1.09478	-1.57488
17.1653	1.07765	-1.6312
17.1759	1.06001	-1.68629
17.1865	1.04186	-1.74014
17.1971	1.02322	-1.79275
17.2076	1.00411	-1.8441
17.2181	0.984542	-1.89419
17.2285	0.964527	-1.94302
17.2389	0.944079	-1.99058
17.2493	0.923211	-2.03687
17.2596	0.901936	-2.08188
17.2699	0.880267	-2.12561
17.2801	0.858215	-2.16804
17.2904	0.835794	-2.20918
17.3006	0.813016	-2.24903
17.3108	0.789893	-2.28757
17.321	0.766436	-2.32479
17.3311	0.742659	-2.36071
17.3412	0.718572	-2.3953
17.3514	0.694188	-2.42857
17.3614	0.669519	-2.4605
17.3715	0.644577	-2.49111
17.3816	0.619373	-2.52037
17.3916	0.593919	-2.54829
17.4016	0.568228	-2.57486
17.4117	0.54231	-2.60008
17.4217	0.516178	-2.62394
17.4317	0.489844	-2.64644
17.4416	0.463318	-2.66757
17.4516	0.436614	-2.68734
17.4616	0.409743	-2.70574
17.4715	0.382716	-2.72276
17.4815	0.355545	-2.73841
17.4914	0.328243	-2.75268
17.5014	0.30082	-2.76557
17.5113	0.273289	-2.77707
17.5212	0.245662	-2.78719
17.5311	0.21795	-2.79593
17.5411	0.190166	-2.80328
17.551	0.16232	-2.80923
17.5609	0.134426	-2.81381
17.5708	0.106494	-2.81699
17.5808	0.0785361	-2.81878
17.5907	0.050565	-2.81919
17.6006	0.0225921	-2.8182
17.6105	-0.00537072	-2.81583
17.6205	-0.0333116	-2.81208
17.6304	-0.0612188	-2.80694
17.6403	-0.0890804	-2.80042
17.6503	-0.116885	-2.79252
17.6602	-0.14462	-2.78324
17.6702	-0.172273	-2.77259
17.6801	-0.199834	-2.76057
17.6901	-0.22729	-2.74717
17.7001	-0.25463	-2.73242
17.7101	-0.281841	-2.7163
17.7201	-0.308912	-2.69883
17.7301	-0.335831	-2.68
17.7401	-0.362586	-2.65983
17.7501	-0.389165	-2.63831
17.7602	-0.415557	-2.61546
17.7702	-0.441749	-2.59128
17.7803	-0.46773	-2.56577
17.7904	-0.493489	-2.53894
17.8005	-0.519012	-2.5108
17.8106	-0.54429	-2.48136
17.8208	-0.569308	-2.45061
17.8309	-0.594056	-2.41857
17.8411	-0.618522	-2.38524
17.8513	-0.642694	-2.35064
17.8615	-0.66656	-2.31476
17.8718	-0.690108	-2.27763
17.8821	-0.713326	-2.23924
17.8924	-0.736202	-2.1996
17.9027	-0.758724	-2.15872
17.9131	-0.780879	-2.11661
17.9235	-0.802655	-2.07328
17.9339	-0.824041	-2.02874
17.9444	-0.845023	-1.98299
17.9549	-0.865588	-1.93605
17.9654	-0.885725	-1.88793
17.976	-0.90542	-1.83863
17.9866	-0.924661	-1.78816
17.9972	-0.943433	-1.73653
18.0079	-0.961723	-1.68376
18.0186	-0.979519	-1.62986
18.0294	-0.996805	-1.57483
18.0403	-1.01357	-1.51868
18.0512	-1.02979	-1.46144
18.0621	-1.04546	-1.40311
18.0731	-1.06057	-1.3437
18.0841	-1.07508	-1.28323
18.0953	-1.089	-1.22171
18.1064	-1.1023	-1.15917
18.1177	-1.11497	-1.09562
18.129	-1.12699	-1.03109
18.1403	-1.13833	-0.965588
18.1517	-1.14899	-0.899156
18.1632	-1.15894	-0.831822
18.1748	-1.16817	-0.763622
18.1864	-1.17665	-0.694596
18.1981	-1.18436	-0.624793
18.2099	-1.19129	-0.554267
18.2217	-1.19742	-0.483078
18.2336	-1.20273	-0.411296
18.2455	-1.20721	-0.338998
18.2575	-1.21083	-0.266269
18.2695	-1.21359	-0.193203
18.2815	-1.21547	-0.1199
18.2936	-1.21647	-0.0464662
18.3056	-1.21659	0.0269877
18.3177	-1.21582	0.100348
18.3298	-1.21417	0.173501
18.3418	-1.21164	0.246334
18.3539	-1.20824	0.318739
18.3658	-1.20399	0.390613
18.3778	-1.1989	0.461861
18.3897	-1.19299	0.532394
18.4015	-1.18627	0.602135
18.4133	-1.17877	0.671015
18.425	-1.17052	0.738972
18.4366	-1.16152	0.805956
18.4482	-1.15181	0.871924
18.4597	-1.14141	0.936838
18.4711	-1.13033	1.00067
18.4825	-1.1186	1.06339
18.4938	-1.10624	1.12498
18.505	-1.09327	1.18543
18.5162	-1.07971	1.24472
18.5273	-1.06557	1.30284
18.5383	-1.05087	1.35978
18.5493	-1.03563	1.41553
18.5602	-1.01987	1.47009
18.5711	-1.0036	1.52345
18.5819	-0.986839	1.5756
18.5927	-0.969597	1.62655
18.6034	-0.951891	1.67628
18.6141	-0.933734	1.7248
18.6247	-0.915141	1.77209
18.6353	-0.896123	1.81816
18.6459	-0.876695	1.863
18.6564	-0.856868	1.90661
18.6669	-0.836657	1.94897
18.6773	-0.816072	1.9901
18.6877	-0.795126	2.02998
18.6981	-0.773831	2.06861
18.7085	-0.752199	2.10598
18.7188	-0.730242	2.1421
18.7291	-0.707972	2.17695
18.7394	-0.6854	2.21053
18.7497	-0.662539	2.24285
18.7599	-0.639399	2.27388
18.7701	-0.615991	2.30364
18.7804	-0.592329	2.33211
18.7905	-0.568422	2.35929
18.8007	-0.544283	2.38519
18.8109	-0.519923	2.40978
18.821	-0.495353	2.43308
18.8312	-0.470584	2.45508
18.8413	-0.445628	2.47577
18.8514	-0.420497	2.49515
18.8615	-0.395201	2.51322
18.8716	-0.369752	2.52997
18.8817	-0.344162	2.54541
18.8917	-0.318441	2.55953
18.9018	-0.292601	2.57233
18.9119	-0.266653	2.58381
18.9219	-0.240609	2.59396
18.932	-0.21448	2.60279
18.942	-0.188277	2.61029
18.9521	-0.162013	2.61646
18.9621	-0.135697	2.62131
18.9722	-0.109341	2.62483
18.9822	-0.0829579	2.62702
18.9923	-0.0565575	2.62788
19.0023	-0.0301516	2.62742
19.0124	-0.00375157	2.62563
19.0224	0.0226312	2.62252
19.0325	0.0489853	2.61808
19.0425	0.0752995	2.61233
19.0526	0.101562	2.60525
19.0627	0.127762	2.59685
19.0728	0.153888	2.58714
19.0828	0.179929	2.57612
19.0929	0.205873	2.56379
19.103	0.231708	2.55015
19.1131	0.257424	2.53521
19.1233	0.28301	2.51898
19.1334	0.308453	2.50144
19.1436	0.333742	2.48262
19.1537	0.358866	2.46251
19.1639	0.383814	2.44113
19.1741	0.408575	2.41846
19.1843	0.433136	2.39453
19.1945	0.457487	2.36933
19.2047	0.481616	2.34288
19.215	0.505512	2.31517
19.2253	0.529162	2.28621
19.2356	0.552557	2.25601
19.2459	0.575684	2.22458
19.2562	0.598532	2.19193
19.2666	0.621089	2.15805
19.277	0.643344	2.12296
19.2874	0.665285	2.08666
19.2979	0.6869	2.04916
19.3084	0.708178	2.01047
19.3189	0.729106	1.9706
19.3294	0.749673	1.92955
19.34	0.769867	1.88734
19.3506	0.789675	1.84396
19.3613	0.809085	1.79943
19.372	0.828084	1.75376
19.3827	0.846661	1.70695
19.3935	0.864802	1.65902
19.4043	0.882494	1.60997
19.4152	0.899723	1.55981
19.4261	0.916477	1.50855
19.4371	0.932741	1.4562
19.4481	0.948501	1.40277
19.4592	0.963742	1.34828
19.4703	0.97845	1.29272
19.4815	0.99261	1.23613
19.4928	1.0062	1.1785
19.5041	1.01922	1.11985
19.5155	1.03163	1.06021
19.5269	1.04343	0.999588
19.5384	1.0546	0.938005
19.55	1.06512	0.875488
19.5617	1.07497	0.812063
19.5735	1.08413	0.747763
19.5853	1.09258	0.682624
19.5971	1.1003	0.61669
19.6091	1.10727	0.550009
19.6211	1.11348	0.482638
19.6332	1.1189	0.414642
19.6454	1.12352	0.346091
19.6575	1.12732	0.277069
19.6698	1.13029	0.207664
19.6821	1.13241	0.137975
19.6944	1.13368	0.0681043
19.7067	1.13409	-0.00183638
19.719	1.13363	-0.0717336
19.7314	1.13232	-0.141472
19.7437	1.13015	-0.210937
19.756	1.12713	-0.280018
19.7682	1.12328	-0.348607
19.7805	1.1186	-0.416605
19.7926	1.11312	-0.483922
19.8047	1.10686	-0.550476
19.8168	1.09984	-0.616194
19.8287	1.09208	-0.681013
19.8406	1.08359	-0.744881
19.8524	1.07441	-0.807752
19.8642	1.06456	-0.869589
19.8759	1.05406	-0.930361
19.8875	1.04292	-0.990044
19.899	1.03118	-1.04862
19.9104	1.01884	-1.10606
19.9218	1.00593	-1.16237
19.9331	0.992475	-1.21753
19.9443	0.978481	-1.27154
19.9555	0.963969	-1.32438
19.9666	0.948955	-1.37605
19.9777	0.933456	-1.42656
19.9887	0.917486	-1.47588
19.9997	0.901059	-1.52403
20	0.900534	-1.52553
